,Position,Track Name,Artist,Streams,URL,Filename,Month,Date,Week Number,Type
68,69,Selfish,Madison Beer,2317933,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
69,70,Codeine (feat. Gunna),NAV,2272918,https://open.spotify.com/track/6NzuJWrNriXAbSmscAuSIq,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
70,71,Heart On Ice,Rod Wave,2223528,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
71,72,CITY OF ANGELS,24kGoldn,2219584,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
72,73,"10,000 Hours (with Justin Bieber)",Dan + Shay,2219253,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
73,74,Jocelyn Flores,XXXTENTACION,2208237,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
74,75,@ MEH,Playboi Carti,2188789,https://open.spotify.com/track/5UusfWUMMLEXLMc1ViNZoe,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
75,76,lovely (with Khalid),Billie Eilish,2184059,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
76,77,Chasin' You,Morgan Wallen,2178585,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
77,78,bad guy,Billie Eilish,2167998,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
78,79,Toxic,Kehlani,2158702,https://open.spotify.com/track/5nexAvWNhwg51EavnDgViy,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
79,80,Whiskey Glasses,Morgan Wallen,2127872,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
80,81,Woah,Lil Baby,2124056,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
81,82,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2123501,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
82,83,Money In The Grave (Drake ft. Rick Ross),Drake,2113041,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
83,84,Ransom,Lil Tecca,2109282,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
84,85,BYE ME FUI,Bad Bunny,2097815,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
85,86,Safaera,Bad Bunny,2094746,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
86,87,OUT WEST (feat. Young Thug),JACKBOYS,2076445,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
87,88,Deep End Freestyle,Sleepy Hallow,2062083,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
88,89,Heartless,The Weeknd,2054340,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
89,90,SLOW DANCING IN THE DARK,Joji,2036217,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
90,91,Beautiful Crazy,Luke Combs,2032006,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
91,92,PA' ROMPERLA,Bad Bunny,2031156,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
92,93,SAD!,XXXTENTACION,2023002,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
93,94,Level of Concern,Twenty One Pilots,1996405,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
94,95,Like That (feat. Gucci Mane),Doja Cat,1990884,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
95,96,Change Your Life (feat. Jhené Aiko),Kehlani,1967844,https://open.spotify.com/track/1YqXXJDSlDHrp66g9as4uo,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
96,97,Memories,Maroon 5,1964135,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
97,98,when the party's over,Billie Eilish,1960147,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
98,99,Suicidal,YNW Melly,1954531,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
99,100,Six Feet Apart,Luke Combs,1942035,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
100,101,MIDDLE CHILD,J. Cole,1931742,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
101,102,My Oh My (feat. DaBaby),Camila Cabello,1928619,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
102,103,More Than My Hometown,Morgan Wallen,1914368,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
103,104,Suge,DaBaby,1911267,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
104,105,XO Tour Llif3,Lil Uzi Vert,1904391,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
105,106,Moana,G-Eazy,1903592,https://open.spotify.com/track/1Tfxi7N3DW4zvAuVjt9g8X,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
106,107,You should be sad,Halsey,1902181,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
107,108,I’m Ready (with Demi Lovato),Sam Smith,1902164,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
108,109,Wow.,Post Malone,1892627,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
109,110,Watermelon Sugar,Harry Styles,1891664,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
110,111,July,Noah Cyrus,1890478,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
111,112,No Idea,Don Toliver,1888281,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
112,113,BAD CON NICKY,Bad Bunny,1882083,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
113,114,Time Flies,Drake,1879768,https://open.spotify.com/track/5H4mXWKcicuLKDn4Jy0sK7,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
114,115,SUGAR,BROCKHAMPTON,1877603,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
115,116,Skechers,DripReport,1877108,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
116,117,PICK UP (feat. Quavo),DaBaby,1866888,https://open.spotify.com/track/5gNOINI5dXZVom2b36LMOd,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
117,118,Goodbyes (Feat. Young Thug),Post Malone,1864176,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
118,119,Sum 2 Prove,Lil Baby,1864128,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
119,120,CANCIÓN CON YANDEL,Yandel,1859795,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
120,121,I Fall Apart,Post Malone,1843156,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
121,122,rockstar (feat. 21 Savage),Post Malone,1840067,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
122,123,Heartless (feat. Morgan Wallen),Diplo,1836217,https://open.spotify.com/track/5mTL8ZHcB2LJdlrR78xJYr,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
123,124,I Hope,Gabby Barrett,1832659,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
124,125,F&MU,Kehlani,1830855,https://open.spotify.com/track/24QjawKdGJmsAIVe3EhzGH,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
125,126,Murder On My Mind,YNW Melly,1828137,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
126,127,CÓMO SE SIENTE - Remix,Jhay Cortez,1825709,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
127,128,Truth Hurts,Lizzo,1813462,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
128,129,Lo Mein,Lil Uzi Vert,1811213,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
129,130,Heatin Up (feat. Gunna),Lil Baby,1804789,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
130,131,MÁS DE UNA CITA,Bad Bunny,1793373,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
131,132,D4L,Future,1778269,https://open.spotify.com/track/5fHrHoJKfCgBd35zwIBmUK,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
132,133,F.N,Lil Tjay,1769593,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
133,134,The Less I Know The Better,Tame Impala,1765130,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
134,135,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,1762283,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
135,136,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1754264,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
136,137,Know Your Worth,Khalid,1750311,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
137,138,Magic In The Hamptons (feat. Lil Yachty),Social House,1745822,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
138,139,Armed And Dangerous,Juice WRLD,1744683,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
139,140,Saint Laurenttt,NAV,1724686,https://open.spotify.com/track/2oPQVgCTYqA4FBknwAroWf,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
140,141,Desires (with Future),Drake,1720482,https://open.spotify.com/track/7eYAHC0RbBF9eaqWzT34Aq,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
141,142,223's (feat. 9lokknine),YNW Melly,1719492,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
142,143,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1718630,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
143,144,VIBEZ,DaBaby,1716230,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
144,145,Pop Out (feat. Lil Tjay),Polo G,1715844,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
145,146,Status (feat. Lil Uzi Vert),NAV,1711954,https://open.spotify.com/track/6KhmSJf9FvdAcq1tr8LcYD,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
146,147,Falling,Harry Styles,1711509,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
147,148,EARFQUAKE,"Tyler, The Creator",1700383,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
148,149,My Business (feat. Future),NAV,1699123,https://open.spotify.com/track/2AEtYwT9qg2eY6G9m8wOxW,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
149,150,Run It Up (feat. Pop Smoke),NAV,1699003,https://open.spotify.com/track/6LUE5WlMgrpLouGxzJAUVv,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
150,151,No Guidance (feat. Drake),Chris Brown,1698691,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
151,152,Emotionally Scarred,Lil Baby,1692044,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
152,153,BELIEVE IT,PARTYNEXTDOOR,1683680,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
153,154,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1674228,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
154,155,After Hours,The Weeknd,1663913,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
155,156,Fuck Love (feat. Trippie Redd),XXXTENTACION,1661528,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
156,157,Everybody Business,Kehlani,1649284,https://open.spotify.com/track/6TrdeNEgbKuBqIToRfdWMY,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
157,158,SI ELLA SALE,Bad Bunny,1640385,https://open.spotify.com/track/1zaDh3qaGSeSmulNyWlUxm,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
158,159,This City,Sam Fischer,1631293,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
159,160,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,1629789,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
160,161,Water,Kehlani,1627366,https://open.spotify.com/track/4ot7u8Ij91aHKohSV2QYZi,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
161,162,Lean Wit Me,Juice WRLD,1624629,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
162,163,Going Bad (feat. Drake),Meek Mill,1619405,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
163,164,Physical,Dua Lipa,1618205,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
164,165,Hate Me (with Juice WRLD),Ellie Goulding,1614093,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
165,166,Recap (feat. Don Toliver),NAV,1612736,https://open.spotify.com/track/67LB1vZuG114LqRN8h8bQ2,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
166,167,Señorita,Shawn Mendes,1607329,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
167,168,No Debate (feat. Young Thug),NAV,1604452,https://open.spotify.com/track/29eSqQBrdva2tPLYMneFzP,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
168,169,Si Veo a Tu Mamá,Bad Bunny,1602119,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
169,170,7 rings,Ariana Grande,1597459,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
170,171,Commercial (feat. Lil Uzi Vert),Lil Baby,1589993,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
171,172,Better Now,Post Malone,1588192,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
172,173,Camelot,NLE Choppa,1587195,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
173,174,BENDICIONES,Bad Bunny,1577238,https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
174,175,Captain Hook,Megan Thee Stallion,1568366,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
175,176,Moonlight,XXXTENTACION,1563778,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
176,177,Tongue Tied,Grouplove,1559464,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
177,178,Make No Sense,YoungBoy Never Broke Again,1556116,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
178,179,Without Me,Halsey,1555281,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
179,180,JUMP (feat. YoungBoy Never Broke Again),DaBaby,1553424,https://open.spotify.com/track/0oT9ElXYSxvnOOagP9efDq,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
180,181,Speechless,Dan + Shay,1547870,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
181,182,Maniac,Conan Gray,1545730,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
182,183,Legends,Juice WRLD,1543966,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
183,184,Bad News,Kehlani,1528352,https://open.spotify.com/track/1Fraz3CzCuOULnToogIwWW,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
184,185,Taco Tuesday,Migos,1518164,https://open.spotify.com/track/2b1yiFEFZYuvlBnClvNJHP,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
185,186,Landed,Drake,1506391,https://open.spotify.com/track/3KixNgUEaDtrKJVzdqjU5q,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
186,187,Baby (Lil Baby feat. DaBaby),Quality Control,1502770,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
187,188,B.S. (feat. H.E.R.),Jhené Aiko,1499925,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
188,189,Eastside (with Halsey & Khalid),benny blanco,1497243,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
189,190,Stuck In A Dream (feat. Gunna),Lil Mosey,1492347,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
190,191,ocean eyes,Billie Eilish,1490295,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
191,192,La Difícil,Bad Bunny,1485789,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
192,193,Are You Bored Yet? (feat. Clairo),Wallows,1485552,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
193,194,When It Rains It Pours,Luke Combs,1483105,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
194,195,The London (feat. J. Cole & Travis Scott),Young Thug,1482889,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
195,196,One Man Band,Old Dominion,1482288,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
196,197,STARGAZING,Travis Scott,1474274,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
197,198,Tequila,Dan + Shay,1473355,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
198,199,Lalala,Y2K,1461843,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
199,200,Costa Rica,Bankrol Hayden,1460877,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg,regional-us-weekly-2020-05-08--2020-05-15.csv,May,2020-05-08,19,Top 200
0,1,ROCKSTAR (feat. Roddy Ricch),DaBaby,12175320,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
1,2,THE SCOTTS,THE SCOTTS,9458216,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
2,3,Blueberry Faygo,Lil Mosey,8153838,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
3,4,Blinding Lights,The Weeknd,7752167,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
4,5,Toosie Slide,Drake,7186601,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,regional-us-weekly-2020-05-15--2020-05-22.csv,May,2020-05-15,20,Top 200
