,Unnamed: 0,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
150,150,151,LA CANCIÓN,J Balvin,2002438,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,1vyhD5VmyZ7KMfW5gqLgo5,latin,reggaeton,reggaeton colombiano
151,151,152,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,1968262,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
152,152,153,Lights Up,Harry Styles,1963233,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
153,153,154,Good News,Mac Miller,1953249,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,4LLpKhyESsyAXpc4laK94U,hip hop,pittsburgh rap,rap
154,154,155,Roses - Imanbek Remix,SAINt JHN,1951371,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
155,155,156,I Don't Care (with Justin Bieber),Ed Sheeran,1944678,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,6eUKZXaKkcviH0Ku9w2n3V,pop,uk pop,
156,156,157,Me and My Guitar,A Boogie Wit da Hoodie,1944243,https://open.spotify.com/track/6cZH4rX1KTt1aJ3Ql6Ynja,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,31W5EY0aAly4Qieq6OFu6I,melodic rap,pop rap,rap
157,157,158,me & ur ghost,blackbear,1943741,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,2cFrymmkijnjDg9SS92EPM,electropop,pop,pop rap
158,158,159,Heartless (feat. Morgan Wallen),Diplo,1933097,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,5fMUXHkw8R8eOP2RNVYEZX,bmore,dance pop,edm
159,159,160,Better Now,Post Malone,1917719,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
160,160,161,ocean eyes,Billie Eilish,1903561,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
161,161,162,Speechless,Dan + Shay,1903491,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
162,162,163,I Hope,Gabby Barrett,1897876,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,6Iz3eq2aQGFf7TbGT2iahL,contemporary country,,
163,163,164,Modern Loneliness,Lauv,1895979,https://open.spotify.com/track/7MZF7YLxOP2to9iblSulLc,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,5JZ7CnR6gTvEMKX4g70Amv,electropop,pop,post-teen pop
164,164,165,Heart On Ice,Rod Wave,1886769,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,45TgXXqMDdF8BkjA83OM7z,florida rap,,
165,165,166,Legends,Juice WRLD,1885495,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
166,166,167,Beautiful People (feat. Khalid),Ed Sheeran,1878842,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,6eUKZXaKkcviH0Ku9w2n3V,pop,uk pop,
167,167,168,Juicy,Doja Cat,1877091,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
168,168,169,Supalonely,BENEE,1872632,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
169,169,170,goosebumps,Travis Scott,1868632,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
170,170,171,7 rings,Ariana Grande,1865973,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,
171,171,172,Armed And Dangerous,Juice WRLD,1865196,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
172,172,173,Without Me,Halsey,1862997,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,26VFTg2z8YR0cCuwLzESi2,dance pop,electropop,etherpop
173,173,174,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,1862741,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,50co4Is1HCEo8bhOyUWKpn,atl hip hop,atl trap,gangster rap
174,174,175,How I Move (feat. Lil Baby),Flipp Dinero,1862519,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,2HUwZ0kumzCSlhFcjFZfpp,melodic rap,pop rap,rap
175,175,176,Yes Indeed,Lil Baby,1849159,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
176,176,177,VALENTINO,24kGoldn,1848298,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,6fWVd57NKTalqvmjRd2t8Z,cali rap,,
177,177,178,Eastside (with Halsey & Khalid),benny blanco,1840888,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,5CiGnKThu5ctn9pBxv7DGa,electropop,pop,pop rap
178,178,179,Enemies (feat. DaBaby),Post Malone,1840461,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
179,179,180,Fuck Love (feat. Trippie Redd),XXXTENTACION,1835209,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
180,180,181,Chasin' You,Morgan Wallen,1829365,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
181,181,182,Sucker,Jonas Brothers,1828504,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,7gOdHgIoIKoe4i9Tta6qdD,boy band,dance pop,pop
182,182,183,The Less I Know The Better,Tame Impala,1827299,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,5INjqkS1o8h1imAzPqGZBb,australian psych,neo-psychedelic,
183,183,184,Lose Control,MEDUZA,1821811,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,0xRXCcSX89eobfrshSVdyu,dance pop,edm,pop dance
184,184,185,20 Min,Lil Uzi Vert,1813255,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
185,185,186,100 Shots,NLE Choppa,1805592,https://open.spotify.com/track/1eto1iY3lVWyJhejV6Mi6J,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,,
186,186,187,Rojo,J Balvin,1803682,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,1vyhD5VmyZ7KMfW5gqLgo5,latin,reggaeton,reggaeton colombiano
187,187,188,FML,Arizona Zervas,1799457,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
188,188,189,not ur friend,Jeremy Zucker,1794165,https://open.spotify.com/track/5T9S5x5hEOvgGKWysm683a,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,3gIRvgZssIb9aiirIg0nI3,electropop,pop,post-teen pop
189,189,190,Broke In A Minute,Tory Lanez,1783210,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,2jku7tDXc6XoB6MO2hFuqg,canadian hip hop,hip hop,melodic rap
190,190,191,No Me Conoce - Remix,Jhay Cortez,1763472,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,0EFisYRi20PTADoJrifHrz,latin,reggaeton,trap latino
191,191,192,Talk (feat. Disclosure),Khalid,1756258,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
192,192,193,Lalala,Y2K,1755735,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,6USMTwO0MNDnKte5a5h0xx,pop rap,,
193,193,194,Moonlight,XXXTENTACION,1745707,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
194,194,195,You Need To Calm Down,Taylor Swift,1744189,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,06HL4z0CvFAxyc27GXpf02,pop,post-teen pop,
195,195,196,Death,Trippie Redd,1743000,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,rap,trap
196,196,197,Dior (with Gunna) - Remix,Pop Smoke,1732483,https://open.spotify.com/track/5R9k9x85lAYbamdUoKAJvj,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
197,197,198,Envy Me,Calboy,1724915,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,0HkcYmcjrBR3SCw9Ld5VZk,chicago rap,melodic rap,rap
198,198,199,It's You,Ali Gatie,1707828,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,4rTv3Ejc7hKMtmoBOK1B4T,canadian hip hop,pop,
199,199,200,Black Swan,BTS,1706584,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ,regional-us-weekly-2020-02-28--2020-03-06.csv,March,9,Top 200,2020-02-28,3Nrfpe0tUJi4K4DXYWgMUX,k-pop,k-pop boy group,
200,0,1,The Box,Roddy Ricch,13973559,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
201,1,2,Baby Pluto,Lil Uzi Vert,13066541,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
202,2,3,That Way - Bonus Track,Lil Uzi Vert,11709004,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
203,3,4,P2,Lil Uzi Vert,11392465,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
204,4,5,Lo Mein,Lil Uzi Vert,11302903,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
205,5,6,Silly Watch,Lil Uzi Vert,10568433,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
206,6,7,Homecoming,Lil Uzi Vert,8918334,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
207,7,8,Blueberry Faygo,Lil Mosey,8507559,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
208,8,9,Blinding Lights,The Weeknd,8340706,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
209,9,10,Prices,Lil Uzi Vert,8141579,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
210,10,11,I'm Sorry,Lil Uzi Vert,8104607,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
211,11,12,Say So,Doja Cat,7614463,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
212,12,13,POP,Lil Uzi Vert,7501164,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
213,13,14,Celebration Station,Lil Uzi Vert,7236905,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
214,14,15,Intentions (feat. Quavo),Justin Bieber,7179199,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
215,15,16,Bigger Than Life,Lil Uzi Vert,6979576,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
216,16,17,Venetia,Lil Uzi Vert,6974452,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
217,17,18,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,6930370,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
218,18,19,You Better Move,Lil Uzi Vert,6911717,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
219,19,20,Life Is Good (feat. Drake),Future,6653567,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
220,20,21,ROXANNE,Arizona Zervas,6460260,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
221,21,22,High Fashion (feat. Mustard),Roddy Ricch,6340368,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
222,22,23,Don't Start Now,Dua Lipa,6287047,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
223,23,24,La Difícil,Bad Bunny,6265355,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
224,24,25,WHATS POPPIN,Jack Harlow,6239223,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
225,25,26,Circles,Post Malone,6157052,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
226,26,27,Chrome Heart Tags,Lil Uzi Vert,5946189,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
227,27,28,Falling,Trevor Daniel,5651297,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
228,28,29,Bust Me,Lil Uzi Vert,5643263,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
229,29,30,Godzilla (feat. Juice WRLD),Eminem,5397883,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,hip hop,rap
230,30,31,Si Veo a Tu Mamá,Bad Bunny,5292230,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
231,31,32,Sunday Best,Surfaces,5136659,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,
232,32,33,Dance Monkey,Tones And I,5114482,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,2NjfBq1NflQcKSeiDooVjY,australian pop,pop,
233,33,34,Secure The Bag,Lil Uzi Vert,5043082,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
234,34,35,I Love Me,Demi Lovato,5003547,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6S2OmqARrzebs0tKUEyXyp,dance pop,pop,post-teen pop
235,35,36,Adore You,Harry Styles,4895706,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
236,36,37,Ignorantes,Bad Bunny,4821078,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
237,37,38,B.S. (feat. H.E.R.),Jhené Aiko,4732551,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
238,38,39,death bed (coffee for your head),Powfu,4562490,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6bmlMHgSheBauioMgKv2tn,emo rap,sad rap,
239,39,40,Ballin' (with Roddy Ricch),Mustard,4557480,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
240,40,41,After Hours,The Weeknd,4463168,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
241,41,42,Supalonely,BENEE,4434052,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
242,42,43,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,4423256,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
243,43,44,Urgency (feat. Syd),Lil Uzi Vert,4381965,https://open.spotify.com/track/5KlPy74NOEAt8jC3FYURnQ,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
244,44,45,Woah,Lil Baby,4185608,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
245,45,46,Suicidal,YNW Melly,4180829,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
246,46,47,BOP,DaBaby,4150081,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
247,47,48,Stupid Love,Lady Gaga,4053822,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,1HY2Jd0NmPuamShAr6KMms,dance pop,pop,post-teen pop
248,48,49,Safaera,Bad Bunny,4041249,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
249,49,50,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4035036,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
250,50,51,everything i wanted,Billie Eilish,4001553,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-03-06--2020-03-13.csv,March,10,Top 200,2020-03-06,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
