,Position,Track Name,Artist,Streams,URL,Filename,1,Mood (feat. iann dior),24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,Mad at Disney,salem ilese,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,Lets Link,WhoHeem,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,No Wind Resistance!,Kinneret,https://open.spotify.com/track/78Vm1H6bT8WQyPNyx7HBhP,Put Your Records On,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,Die Very Rough,Mario Judah,https://open.spotify.com/track/1AyrLa7PkFQvt1A6XQY3ff,E-GIRLS ARE RUINING MY LIFE!,CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,Gdzie jest biały węgorz ? (Zejście),Cypis,https://open.spotify.com/track/4fNbS43X6yt4iWxLgRqwKa,Home,Edith Whiskers,https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR,Mayonaka no Door / Stay With Me,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA
74,75.0,Sofia,Clairo,2663207.0,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,76.0,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2640222.0,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,77.0,Christmas (Baby Please Come Home),Darlene Love,2578320.0,https://open.spotify.com/track/2DomOAEa6ghF8BzOES61tK,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,78.0,SORRY PAPI,Bad Bunny,2573717.0,https://open.spotify.com/track/5jZ32WOU7sqzDYbzINwMUk,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,79.0,Blue Christmas,Elvis Presley,2545970.0,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,80.0,Circles,Post Malone,2542176.0,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,81.0,ANTES QUE SE ACABE,Bad Bunny,2510440.0,https://open.spotify.com/track/7kjEqI6eZ7YlFrGhxixnlN,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,82.0,Runnin,21 Savage,2497447.0,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,83.0,120,Bad Bunny,2484295.0,https://open.spotify.com/track/3KJ3opyV29269SXkPrc19l,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,84.0,Run Rudolph Run - Single Version,Chuck Berry,2479013.0,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,85.0,Mr. Right Now (feat. Drake),21 Savage,2460105.0,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,86.0,Wonder,Shawn Mendes,2455725.0,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,87.0,Santa Claus Is Coming To Town,The Jackson 5,2432859.0,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,88.0,TRELLAS,Bad Bunny,2425578.0,https://open.spotify.com/track/09WAnxdBuebQopKhJT3oZS,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,89.0,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2424379.0,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,90.0,Dreams - 2004 Remaster,Fleetwood Mac,2412761.0,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,91.0,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,2393268.0,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,92.0,Midnight Sky,Miley Cyrus,2380988.0,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,93.0,Someone You Loved,Lewis Capaldi,2340545.0,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,94.0,GO (feat. Juice WRLD),The Kid LAROI,2314797.0,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,95.0,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,2279942.0,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,96.0,Mood Swings (feat. Lil Tjay),Pop Smoke,2269444.0,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,97.0,Hawái - Remix,Maluma,2259400.0,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,98.0,7 Summers,Morgan Wallen,2259277.0,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99.0,Took Her To The O,King Von,2254662.0,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,100.0,WITHOUT YOU,The Kid LAROI,2253373.0,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,101.0,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,2228978.0,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,102.0,More Than My Hometown,Morgan Wallen,2181896.0,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,103.0,Life Is Good (feat. Drake),Future,2179941.0,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,104.0,Daisy,Ashnikko,2159778.0,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,105.0,Before You Go,Lewis Capaldi,2156438.0,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,106.0,Line Without a Hook,Ricky Montgomery,2137934.0,https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,107.0,Adore You,Harry Styles,2099057.0,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,108.0,Jocelyn Flores,XXXTENTACION,2067165.0,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,109.0,SLOW DANCING IN THE DARK,Joji,2064086.0,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,110.0,Smile (with The Weeknd),Juice WRLD,2061921.0,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,111.0,"Baby, It's Cold Outside",Dean Martin,2060187.0,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,112.0,POPSTAR (feat. Drake),DJ Khaled,2051637.0,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,113.0,ALWAYS DO,The Kid LAROI,2040447.0,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,114.0,Drankin N Smokin,Future,2006732.0,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,115.0,Righteous,Juice WRLD,1999861.0,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,116.0,Carol of the Bells,Mykola Dmytrovych Leontovych,1998707.0,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,117.0,goosebumps,Travis Scott,1997113.0,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,118.0,Plastic Hearts,Miley Cyrus,1991429.0,https://open.spotify.com/track/6qCsKKS7Ol63SJW3LOIX5R,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,119.0,Do You Hear What I Hear?,Bing Crosby,1982003.0,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,120.0,death bed (coffee for your head),Powfu,1981343.0,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,121.0,I Saw Mommy Kissing Santa Claus,The Jackson 5,1973656.0,https://open.spotify.com/track/3lkYS3iMpWMVpaJ0yJAFrJ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,122.0,Whiskey Glasses,Morgan Wallen,1969631.0,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,123.0,Roses - Imanbek Remix,SAINt JHN,1969158.0,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,124.0,Are You Bored Yet? (feat. Clairo),Wallows,1961438.0,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,125.0,Daddy Issues,The Neighbourhood,1959905.0,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,126.0,E-GIRLS ARE RUINING MY LIFE!,CORPSE,1959078.0,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,127.0,Train Wreck,James Arthur,1952747.0,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,128.0,Christmas (Baby Please Come Home),Mariah Carey,1940068.0,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,129.0,Joy To The World,Nat King Cole,1932995.0,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,130.0,hot girl bummer,blackbear,1926889.0,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,131.0,Be Like That - feat. Swae Lee & Khalid,Kane Brown,1920611.0,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,132.0,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1916388.0,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,133.0,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,1894193.0,https://open.spotify.com/track/5GK1GYXH16RdfmltogHhAk,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,134.0,Electric Love,BØRNS,1892859.0,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,135.0,HIGHEST IN THE ROOM,Travis Scott,1891876.0,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,136.0,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,1891819.0,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,137.0,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,1886956.0,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,138.0,After Party,Don Toliver,1866130.0,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,139.0,If the World Was Ending - feat. Julia Michaels,JP Saxe,1864511.0,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,140.0,ROXANNE,Arizona Zervas,1858655.0,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,141.0,Star Shopping,Lil Peep,1847908.0,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,142.0,Winter Wonderland,Bing Crosby,1847252.0,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,143.0,Wolves (feat. Post Malone),Big Sean,1845689.0,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,144.0,lovely (with Khalid),Billie Eilish,1845145.0,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,145.0,No Role Modelz,J. Cole,1836748.0,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,146.0,Go Crazy,Chris Brown,1826377.0,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,147.0,O Tannenbaum,Vince Guaraldi Trio,1819037.0,https://open.spotify.com/track/34rzJNfTd5e9s3TICFMPD0,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,148.0,BOP,DaBaby,1818977.0,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,149.0,Ballin' (with Roddy Ricch),Mustard,1814218.0,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,150.0,Dior,Pop Smoke,1812645.0,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,151.0,This Christmas,Donny Hathaway,1810594.0,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,152.0,21,Polo G,1802754.0,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,153.0,Chasin' You,Morgan Wallen,1796884.0,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,154.0,Falling,Harry Styles,1794482.0,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,155.0,Golden,Harry Styles,1793801.0,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,156.0,Bang!,AJR,1790478.0,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,157.0,WHATS POPPIN,Jack Harlow,1789832.0,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,158.0,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1788662.0,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,159.0,BICHOTA,KAROL G,1769813.0,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,160.0,Still Goin Down,Morgan Wallen,1769075.0,https://open.spotify.com/track/096YtKWNRXdmYKFLelSBto,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,161.0,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,1742611.0,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,162.0,WTF Do I Know,Miley Cyrus,1739878.0,https://open.spotify.com/track/37PJvlIfYWqEX6fgjHlnTf,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,163.0,Kacey Talk,YoungBoy Never Broke Again,1739117.0,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,164.0,Silver Bells,Dean Martin,1729970.0,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,165.0,Better Together,Luke Combs,1718604.0,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,166.0,We Paid (feat. 42 Dugg),Lil Baby,1714289.0,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,167.0,July,Noah Cyrus,1703211.0,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,168.0,Mistletoe And Holly - Remastered 1999,Frank Sinatra,1701392.0,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,169.0,Sunday Best,Surfaces,1697286.0,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,170.0,20 Min,Lil Uzi Vert,1688310.0,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,171.0,motive (with Doja Cat),Ariana Grande,1687300.0,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,172.0,Godzilla (feat. Juice WRLD),Eminem,1683932.0,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,173.0,Girls in the Hood,Megan Thee Stallion,1679539.0,https://open.spotify.com/track/7yiSvALPjMrBLDDrbcDRNy,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,174.0,Mr Loverman,Ricky Montgomery,1675667.0,https://open.spotify.com/track/0MF5QHFzTUM2dYm6J7Vngt,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,175.0,Beautiful Crazy,Luke Combs,1667173.0,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,176.0,everything i wanted,Billie Eilish,1664070.0,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,177.0,Falling,Trevor Daniel,1658655.0,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,178.0,MIDDLE CHILD,J. Cole,1650828.0,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,179.0,Intentions (feat. Quavo),Justin Bieber,1649763.0,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,180.0,Pretty Heart,Parker McCollum,1649694.0,https://open.spotify.com/track/6vC90OOjZR165Hw8CpsqEm,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,181.0,SAD!,XXXTENTACION,1647737.0,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,182.0,Have Yourself A Merry Little Christmas,Judy Garland,1644233.0,https://open.spotify.com/track/030mot3ZKR3oskfMsqDB2R,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,183.0,SICKO MODE,Travis Scott,1619958.0,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,184.0,Driving Home for Christmas - 2019 Remaster,Chris Rea,1615578.0,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R,regional-us-weekly-2020-11-27--2020-12-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
