,Position,Track Name,Artist,Streams,URL,Filename
6,7,34+35,Ariana Grande,5835525,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,regional-us-weekly-2020-11-20--2020-11-27.csv
7,8,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,5598674,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-11-20--2020-11-27.csv
8,9,WAP (feat. Megan Thee Stallion),Cardi B,5513082,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-11-20--2020-11-27.csv
9,10,Somebody’s Problem,Morgan Wallen,5470955,https://open.spotify.com/track/0SErdEdRcVX1uJCf1eTGYH,regional-us-weekly-2020-11-20--2020-11-27.csv
10,11,All I Want for Christmas Is You,Mariah Carey,5176375,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,regional-us-weekly-2020-11-20--2020-11-27.csv
11,12,Life Goes On,BTS,4975738,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,regional-us-weekly-2020-11-20--2020-11-27.csv
12,13,What You Know Bout Love,Pop Smoke,4960938,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,regional-us-weekly-2020-11-20--2020-11-27.csv
13,14,pov,Ariana Grande,4871981,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,regional-us-weekly-2020-11-20--2020-11-27.csv
14,15,Laugh Now Cry Later (feat. Lil Durk),Drake,4746497,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-11-20--2020-11-27.csv
15,16,Prisoner (feat. Dua Lipa),Miley Cyrus,4679283,https://open.spotify.com/track/5JqZ3oqF00jkT81foAFvqg,regional-us-weekly-2020-11-20--2020-11-27.csv
16,17,Dynamite,BTS,4615752,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,regional-us-weekly-2020-11-20--2020-11-27.csv
17,18,Rockin' Around The Christmas Tree,Brenda Lee,4491982,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,regional-us-weekly-2020-11-20--2020-11-27.csv
18,19,HOLIDAY,Lil Nas X,4377845,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,regional-us-weekly-2020-11-20--2020-11-27.csv
19,20,Body,Megan Thee Stallion,4366272,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,regional-us-weekly-2020-11-20--2020-11-27.csv
20,21,Jingle Bell Rock,Bobby Helms,4214438,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,regional-us-weekly-2020-11-20--2020-11-27.csv
21,22,Lonely (with benny blanco),Justin Bieber,4076996,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,regional-us-weekly-2020-11-20--2020-11-27.csv
22,23,It's the Most Wonderful Time of the Year,Andy Williams,4021685,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,regional-us-weekly-2020-11-20--2020-11-27.csv
23,24,Tyler Herro,Jack Harlow,3978966,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,regional-us-weekly-2020-11-20--2020-11-27.csv
24,25,Last Christmas,Wham!,3955090,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,regional-us-weekly-2020-11-20--2020-11-27.csv
25,26,Come & Go (with Marshmello),Juice WRLD,3923585,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,regional-us-weekly-2020-11-20--2020-11-27.csv
26,27,Santa Tell Me,Ariana Grande,3906820,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,regional-us-weekly-2020-11-20--2020-11-27.csv
27,28,Holy (feat. Chance The Rapper),Justin Bieber,3882889,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,regional-us-weekly-2020-11-20--2020-11-27.csv
28,29,Blinding Lights,The Weeknd,3867647,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-11-20--2020-11-27.csv
29,30,ROCKSTAR (feat. Roddy Ricch),DaBaby,3782064,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-11-20--2020-11-27.csv
30,31,Wishing Well,Juice WRLD,3732623,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,regional-us-weekly-2020-11-20--2020-11-27.csv
31,32,It's Beginning to Look a Lot like Christmas,Michael Bublé,3699982,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,regional-us-weekly-2020-11-20--2020-11-27.csv
32,33,Whoopty,CJ,3657875,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,regional-us-weekly-2020-11-20--2020-11-27.csv
33,34,Put Your Records On,Ritt Momney,3472558,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,regional-us-weekly-2020-11-20--2020-11-27.csv
34,35,Heather,Conan Gray,3428631,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-11-20--2020-11-27.csv
35,36,Forever After All,Luke Combs,3370413,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,regional-us-weekly-2020-11-20--2020-11-27.csv
36,37,Levitating (feat. DaBaby),Dua Lipa,3362890,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,regional-us-weekly-2020-11-20--2020-11-27.csv
37,38,SO DONE,The Kid LAROI,3283672,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,regional-us-weekly-2020-11-20--2020-11-27.csv
38,39,Martin & Gina,Polo G,3249112,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-11-20--2020-11-27.csv
39,40,Watermelon Sugar,Harry Styles,3220140,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-11-20--2020-11-27.csv
40,41,Still Goin Down,Morgan Wallen,3202925,https://open.spotify.com/track/096YtKWNRXdmYKFLelSBto,regional-us-weekly-2020-11-20--2020-11-27.csv
41,42,you broke me first,Tate McRae,3169362,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-11-20--2020-11-27.csv
42,43,All Girls Are The Same,Juice WRLD,3132882,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-11-20--2020-11-27.csv
43,44,Hawái - Remix,Maluma,3110538,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F,regional-us-weekly-2020-11-20--2020-11-27.csv
44,45,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,3054792,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-11-20--2020-11-27.csv
45,46,Underneath the Tree,Kelly Clarkson,3040393,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,regional-us-weekly-2020-11-20--2020-11-27.csv
46,47,Blueberry Faygo,Lil Mosey,2990004,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-11-20--2020-11-27.csv
47,48,Sofia,Clairo,2961100,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,regional-us-weekly-2020-11-20--2020-11-27.csv
48,49,Lucid Dreams,Juice WRLD,2959582,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-11-20--2020-11-27.csv
49,50,my ex's best friend (with blackbear),Machine Gun Kelly,2894238,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,regional-us-weekly-2020-11-20--2020-11-27.csv
50,51,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2855274,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-11-20--2020-11-27.csv
51,52,Dreams - 2004 Remaster,Fleetwood Mac,2853620,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-11-20--2020-11-27.csv
52,53,Sweater Weather,The Neighbourhood,2837429,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,regional-us-weekly-2020-11-20--2020-11-27.csv
53,54,Wonder,Shawn Mendes,2832532,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,regional-us-weekly-2020-11-20--2020-11-27.csv
54,55,7 Summers,Morgan Wallen,2819023,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,regional-us-weekly-2020-11-20--2020-11-27.csv
55,56,Runnin,21 Savage,2778842,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,regional-us-weekly-2020-11-20--2020-11-27.csv
56,57,Robbery,Juice WRLD,2761431,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-11-20--2020-11-27.csv
57,58,Mr. Right Now (feat. Drake),21 Savage,2749950,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,regional-us-weekly-2020-11-20--2020-11-27.csv
58,59,Circles,Megan Thee Stallion,2643098,https://open.spotify.com/track/08TILUAN56HJoS1d9mNRty,regional-us-weekly-2020-11-20--2020-11-27.csv
59,60,Fly To My Room,BTS,2622619,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS,regional-us-weekly-2020-11-20--2020-11-27.csv
60,61,Cry Baby (feat. DaBaby),Megan Thee Stallion,2611532,https://open.spotify.com/track/4aarlAfLKVCTxUDNgbwhjH,regional-us-weekly-2020-11-20--2020-11-27.csv
61,62,The Box,Roddy Ricch,2598296,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-11-20--2020-11-27.csv
62,63,POPSTAR (feat. Drake),DJ Khaled,2595476,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-11-20--2020-11-27.csv
63,64,Circles,Post Malone,2580045,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-11-20--2020-11-27.csv
64,65,Blue & Grey,BTS,2576410,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,regional-us-weekly-2020-11-20--2020-11-27.csv
65,66,Telepathy,BTS,2566695,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne,regional-us-weekly-2020-11-20--2020-11-27.csv
66,67,PRACTICE,DaBaby,2563900,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju,regional-us-weekly-2020-11-20--2020-11-27.csv
67,68,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,2562271,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,regional-us-weekly-2020-11-20--2020-11-27.csv
68,69,More Than My Hometown,Morgan Wallen,2501225,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,regional-us-weekly-2020-11-20--2020-11-27.csv
69,70,Dis-ease,BTS,2496347,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0,regional-us-weekly-2020-11-20--2020-11-27.csv
70,71,Sleigh Ride,The Ronettes,2493896,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf,regional-us-weekly-2020-11-20--2020-11-27.csv
71,72,Took Her To The O,King Von,2463346,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW,regional-us-weekly-2020-11-20--2020-11-27.csv
72,73,Mood Swings (feat. Lil Tjay),Pop Smoke,2459082,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-11-20--2020-11-27.csv
73,74,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,2439276,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,regional-us-weekly-2020-11-20--2020-11-27.csv
74,75,Mistletoe,Justin Bieber,2438789,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,regional-us-weekly-2020-11-20--2020-11-27.csv
75,76,Someone You Loved,Lewis Capaldi,2427965,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-11-20--2020-11-27.csv
76,77,Feliz Navidad,José Feliciano,2390332,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,regional-us-weekly-2020-11-20--2020-11-27.csv
77,78,Daisy,Ashnikko,2342458,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,regional-us-weekly-2020-11-20--2020-11-27.csv
78,79,Holly Jolly Christmas,Michael Bublé,2325001,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,regional-us-weekly-2020-11-20--2020-11-27.csv
79,80,Whiskey Glasses,Morgan Wallen,2317321,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-11-20--2020-11-27.csv
80,81,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,2316919,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,regional-us-weekly-2020-11-20--2020-11-27.csv
81,82,Stay,BTS,2313486,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz,regional-us-weekly-2020-11-20--2020-11-27.csv
82,83,GO (feat. Juice WRLD),The Kid LAROI,2297204,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,regional-us-weekly-2020-11-20--2020-11-27.csv
83,84,Be Like That - feat. Swae Lee & Khalid,Kane Brown,2282127,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-11-20--2020-11-27.csv
84,85,Livin’ The Dream,Morgan Wallen,2260199,https://open.spotify.com/track/2L4YgbxxwmwafMqLIjSx8q,regional-us-weekly-2020-11-20--2020-11-27.csv
85,86,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2254007,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-11-20--2020-11-27.csv
86,87,A Holly Jolly Christmas - Single Version,Burl Ives,2252335,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh,regional-us-weekly-2020-11-20--2020-11-27.csv
87,88,Before You Go,Lewis Capaldi,2243132,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-11-20--2020-11-27.csv
88,89,Girls in the Hood,Megan Thee Stallion,2230792,https://open.spotify.com/track/7yiSvALPjMrBLDDrbcDRNy,regional-us-weekly-2020-11-20--2020-11-27.csv
89,90,Movie (feat. Lil Durk),Megan Thee Stallion,2216891,https://open.spotify.com/track/7Ge141qhUeuglcOvgAkWBy,regional-us-weekly-2020-11-20--2020-11-27.csv
90,91,motive (with Doja Cat),Ariana Grande,2188153,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,regional-us-weekly-2020-11-20--2020-11-27.csv
91,92,Smile (with The Weeknd),Juice WRLD,2154191,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,regional-us-weekly-2020-11-20--2020-11-27.csv
92,93,Jocelyn Flores,XXXTENTACION,2151391,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-11-20--2020-11-27.csv
93,94,ALWAYS DO,The Kid LAROI,2148088,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE,regional-us-weekly-2020-11-20--2020-11-27.csv
94,95,goosebumps,Travis Scott,2141721,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-11-20--2020-11-27.csv
95,96,Line Without a Hook,Ricky Montgomery,2096761,https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR,regional-us-weekly-2020-11-20--2020-11-27.csv
96,97,The Christmas Song (Merry Christmas To You),Nat King Cole,2095125,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,regional-us-weekly-2020-11-20--2020-11-27.csv
97,98,Train Wreck,James Arthur,2088547,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,regional-us-weekly-2020-11-20--2020-11-27.csv
98,99,Life Is Good (feat. Drake),Future,2083410,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-11-20--2020-11-27.csv
99,100,Electric Love,BØRNS,2071711,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-11-20--2020-11-27.csv
100,101,SLOW DANCING IN THE DARK,Joji,2053611,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-11-20--2020-11-27.csv
101,102,Adore You,Harry Styles,2049320,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-11-20--2020-11-27.csv
102,103,After Party,Don Toliver,2037867,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-11-20--2020-11-27.csv
103,104,Space Legend,Porky Slim,2036480,https://open.spotify.com/track/2ShRJbppDksFugwquBFyjx,regional-us-weekly-2020-11-20--2020-11-27.csv
104,105,Midnight Sky,Miley Cyrus,2029270,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,regional-us-weekly-2020-11-20--2020-11-27.csv
105,106,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2027818,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,regional-us-weekly-2020-11-20--2020-11-27.csv
106,107,Drankin N Smokin,Future,2013194,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv,regional-us-weekly-2020-11-20--2020-11-27.csv
107,108,death bed (coffee for your head),Powfu,2011674,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-11-20--2020-11-27.csv
108,109,Are You Bored Yet? (feat. Clairo),Wallows,2010507,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-11-20--2020-11-27.csv
109,110,Roses - Imanbek Remix,SAINt JHN,2008639,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS,regional-us-weekly-2020-11-20--2020-11-27.csv
110,111,Chasin' You,Morgan Wallen,2002645,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-11-20--2020-11-27.csv
111,112,HIGHEST IN THE ROOM,Travis Scott,1989014,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-11-20--2020-11-27.csv
112,113,Better Together,Luke Combs,1973767,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,regional-us-weekly-2020-11-20--2020-11-27.csv
113,114,Golden,Harry Styles,1967800,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,regional-us-weekly-2020-11-20--2020-11-27.csv
114,115,Go Crazy,Chris Brown,1966773,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-11-20--2020-11-27.csv
115,116,lovely (with Khalid),Billie Eilish,1965560,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-11-20--2020-11-27.csv
116,117,Wolves (feat. Post Malone),Big Sean,1950332,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,regional-us-weekly-2020-11-20--2020-11-27.csv
117,118,Daddy Issues,The Neighbourhood,1943409,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,regional-us-weekly-2020-11-20--2020-11-27.csv
118,119,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1941975,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-11-20--2020-11-27.csv
119,120,hot girl bummer,blackbear,1941004,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,regional-us-weekly-2020-11-20--2020-11-27.csv
120,121,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1934239,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-11-20--2020-11-27.csv
121,122,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1932198,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,regional-us-weekly-2020-11-20--2020-11-27.csv
122,123,Righteous,Juice WRLD,1922893,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,regional-us-weekly-2020-11-20--2020-11-27.csv
123,124,Savage Remix (feat. Beyoncé),Megan Thee Stallion,1921279,https://open.spotify.com/track/2Z71PZlOeF9YVze4hy1A1a,regional-us-weekly-2020-11-20--2020-11-27.csv
124,125,If the World Was Ending - feat. Julia Michaels,JP Saxe,1920157,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-11-20--2020-11-27.csv
125,126,Shots Fired,Megan Thee Stallion,1919244,https://open.spotify.com/track/3yhhv0VCmKkAWD9ysDLpTE,regional-us-weekly-2020-11-20--2020-11-27.csv
126,127,21,Polo G,1913871,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-11-20--2020-11-27.csv
127,128,Dior,Pop Smoke,1904582,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-11-20--2020-11-27.csv
128,129,No Role Modelz,J. Cole,1900876,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-11-20--2020-11-27.csv
129,130,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,1884084,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,regional-us-weekly-2020-11-20--2020-11-27.csv
130,131,just like magic,Ariana Grande,1877660,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe,regional-us-weekly-2020-11-20--2020-11-27.csv
131,132,Do It On The Tip (feat. City Girls & Hot Girl Meg),Megan Thee Stallion,1867619,https://open.spotify.com/track/2993VQSr7a2Dj5hI5xcWG0,regional-us-weekly-2020-11-20--2020-11-27.csv
132,133,BICHOTA,KAROL G,1859444,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1,regional-us-weekly-2020-11-20--2020-11-27.csv
133,134,Starting Over,Chris Stapleton,1858779,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo,regional-us-weekly-2020-11-20--2020-11-27.csv
134,135,Do They Know It's Christmas? - 1984 Version,Band Aid,1854104,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,regional-us-weekly-2020-11-20--2020-11-27.csv
135,136,Star Shopping,Lil Peep,1847957,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-11-20--2020-11-27.csv
136,137,BOP,DaBaby,1845244,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-11-20--2020-11-27.csv
137,138,ROXANNE,Arizona Zervas,1839439,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-11-20--2020-11-27.csv
138,139,Beautiful Crazy,Luke Combs,1836189,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-11-20--2020-11-27.csv
139,140,One Of Them Girls,Lee Brice,1833520,https://open.spotify.com/track/6uyiyatWPCqC59Mm4rO8xL,regional-us-weekly-2020-11-20--2020-11-27.csv
140,141,Ballin' (with Roddy Ricch),Mustard,1827196,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-11-20--2020-11-27.csv
141,142,Pretty Heart,Parker McCollum,1814772,https://open.spotify.com/track/6vC90OOjZR165Hw8CpsqEm,regional-us-weekly-2020-11-20--2020-11-27.csv
142,143,Cover Me Up,Morgan Wallen,1811444,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC,regional-us-weekly-2020-11-20--2020-11-27.csv
143,144,off the table (with The Weeknd),Ariana Grande,1794934,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,regional-us-weekly-2020-11-20--2020-11-27.csv
144,145,Sunday Best,Surfaces,1780326,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-11-20--2020-11-27.csv
145,146,Falling,Harry Styles,1774798,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-11-20--2020-11-27.csv
146,147,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,1766533,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,regional-us-weekly-2020-11-20--2020-11-27.csv
147,148,20 Min,Lil Uzi Vert,1758694,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-11-20--2020-11-27.csv
148,149,SAD!,XXXTENTACION,1751651,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-11-20--2020-11-27.csv
149,150,Bang!,AJR,1750214,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,regional-us-weekly-2020-11-20--2020-11-27.csv
150,151,WHATS POPPIN,Jack Harlow,1740358,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-11-20--2020-11-27.csv
151,152,Freaky Girls (feat. SZA),Megan Thee Stallion,1738708,https://open.spotify.com/track/4RAEVQeHanpXyK2lrEUkMk,regional-us-weekly-2020-11-20--2020-11-27.csv
152,153,SICKO MODE,Travis Scott,1732390,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-11-20--2020-11-27.csv
153,154,Savage Love (Laxed - Siren Beat),Jawsh 685,1729755,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-11-20--2020-11-27.csv
154,155,Party Girl,StaySolidRocky,1728804,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,regional-us-weekly-2020-11-20--2020-11-27.csv
155,156,MIDDLE CHILD,J. Cole,1705780,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-11-20--2020-11-27.csv
156,157,That’s It,Future,1704859,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD,regional-us-weekly-2020-11-20--2020-11-27.csv
157,158,We Paid (feat. 42 Dugg),Lil Baby,1703169,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-11-20--2020-11-27.csv
158,159,Tennessee Whiskey,Chris Stapleton,1694105,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,regional-us-weekly-2020-11-20--2020-11-27.csv
159,160,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1678995,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-11-20--2020-11-27.csv
160,161,Mr Loverman,Ricky Montgomery,1674787,https://open.spotify.com/track/0MF5QHFzTUM2dYm6J7Vngt,regional-us-weekly-2020-11-20--2020-11-27.csv
161,162,Move On - Bonus,Lil Tjay,1662841,https://open.spotify.com/track/1BPBcKcunC2olMIDEyQejT,regional-us-weekly-2020-11-20--2020-11-27.csv
162,163,July,Noah Cyrus,1661624,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-11-20--2020-11-27.csv
163,164,XO Tour Llif3,Lil Uzi Vert,1660320,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-11-20--2020-11-27.csv
164,165,Kacey Talk,YoungBoy Never Broke Again,1658894,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,regional-us-weekly-2020-11-20--2020-11-27.csv
165,166,White Christmas,Bing Crosby,1654550,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,regional-us-weekly-2020-11-20--2020-11-27.csv
166,167,Fuck Love (feat. Trippie Redd),XXXTENTACION,1653504,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-11-20--2020-11-27.csv
