,Unnamed: 0,Unnamed: 0.1,Position,Track Name,Artist,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
197,197,47,48,People So Stupid,Tom MacDonald,https://open.spotify.com/track/3rjJAqZWPjDhsTkCmc2HcY,viral-us-weekly-2020-09-24--2020-09-24.csv,September,39,Viral 50,2020-09-24,6DvlemMOlMH6VD9tB7BPRf,bc underground hip hop,country rap,unspecified
198,198,48,49,Mi Cuarto,Jerry Di,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,viral-us-weekly-2020-09-24--2020-09-24.csv,September,39,Viral 50,2020-09-24,7f02bxFbZIOVdSbYRNYvLT,cubaton,pop venezolano,reggaeton
199,199,49,50,Promises,Maverick City Music,https://open.spotify.com/track/0aZFEiDKLK2B4gzPaGCZVm,viral-us-weekly-2020-09-24--2020-09-24.csv,September,39,Viral 50,2020-09-24,58r1rB5t3VF5X6yXGPequV,ccm,unspecified,unspecified
200,200,0,1,E-GIRLS ARE RUINING MY LIFE!,CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
201,201,1,2,Trump Is Your President,Bryson Gray,https://open.spotify.com/track/3PdQfXbIuEjUoNlCy6JQCM,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,66pGC6EHiiLr7Ce6twM5bk,unspecified,unspecified,unspecified
202,202,2,3,Die Very Rough,Mario Judah,https://open.spotify.com/track/1AyrLa7PkFQvt1A6XQY3ff,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,5HFSWl4JPwju06kHxukvTe,meme rap,unspecified,unspecified
203,203,3,4,Touch You,遠野高志,https://open.spotify.com/track/6qWEpnyU43Bcrx3vfbGuVm,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,01ACNPPnzgrwcqlbX6eo3x,unspecified,unspecified,unspecified
204,204,4,5,Monster Mash,"Bobby ""Boris"" Pickett",https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,42MRYPhQfcEXqb18dl5ERX,halloween,novelty,unspecified
205,205,5,6,Whoopty,CJ,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,7arQA31aZVS8yS6zUveWzb,trap,unspecified,unspecified
206,206,6,7,Deep End,Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,6trIghKwHRUyxwvm66HLHH,indie r&b,unspecified,unspecified
207,207,7,8,HIT EM WHERE IT HURTS,PawPaw Rod,https://open.spotify.com/track/63e35wfL6GMUp0boIvNBhw,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,23KIrX6iPiVOkx60F4bjNq,indie r&b,unspecified,unspecified
208,208,8,9,Drip Like ME,Kenndog,https://open.spotify.com/track/5lNsNowjCKqgafSWE7Ie2Z,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,2NLseG7xyv3fHY5U8AUntx,unspecified,unspecified,unspecified
209,209,9,10,moment,Vierre Cloud,https://open.spotify.com/track/2JKIYl8KaAMzOR1dIzEO5f,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,31ijgiurmIPTNojkYQXdnl,unspecified,unspecified,unspecified
210,210,10,11,Dirt Road,Kidd G,https://open.spotify.com/track/3azaE9S4YBYOuKmZu2TZrV,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,5edcHuf8pWH3I00WTorajM,unspecified,unspecified,unspecified
211,211,11,12,"Spooky, Scary Skeletons - Undead Tombstone Remix",Andrew Gold,https://open.spotify.com/track/1sUdq3kWa9dJXHu3eYOUll,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,5fmvGUlMVgmnCn45f1he7d,soft rock,underground power pop,unspecified
212,212,12,13,This Is Halloween,The Citizens of Halloween,https://open.spotify.com/track/0yURuYmnz9tl4K04e5Y6aQ,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,0LyfQWJT6nXafLPZqxe9Of,unspecified,unspecified,unspecified
213,213,13,14,Cat Girls Are Ruining My Life!,CORPSE,https://open.spotify.com/track/4SPBwOTXgku4QvmRtMEGfW,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
214,214,14,15,Miss YOU!,CORPSE,https://open.spotify.com/track/3pXVmZh293nWtqxildz9jf,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
215,215,15,16,Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/0jdso14vaFnpRazMLEZovF,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,1uU7g3DNSbsu0QjSEqZtEd,australian hip hop,unspecified,unspecified
216,216,16,17,The Crypt Jam,The Crypt Keeper,https://open.spotify.com/track/21zjT55VHzq3PHc2CQlAeJ,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,0LyfQWJT6nXafLPZqxe9Of,unspecified,unspecified,unspecified
217,217,17,18,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,0WK3H9OErSn5zKOkOV5egm,trap,viral rap,unspecified
218,218,18,19,Ghostbusters,Ray Parker Jr.,https://open.spotify.com/track/6thXB4RmajS4oZPNiBAKy0,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,0NyzfcGDZZ6GM25EBG9BYK,disco,funk,post-disco
219,219,19,20,Papi Chulo,Octavian,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,5zfEatKLDdRkgbw6sdLBAQ,afroswing,london rap,uk alternative hip hop
220,220,20,21,Put Your Records On,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,7MPGCB854Qo4alYMOPkBka,bedroom pop,unspecified,unspecified
221,221,21,22,FDT,YG,https://open.spotify.com/track/6k0DJqW2v2e4809Z1zN0YU,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,0A0FS04o6zMoto8OKPsDwY,cali rap,gangster rap,hip hop
222,222,22,23,Halloween Theme - Main Title,John Carpenter,https://open.spotify.com/track/7swocJUCUWTCiRUAU9oerC,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,0hxQtmgWiPtEsDPeIuKxXq,classic soundtrack,horror synth,soundtrack
223,223,23,24,No Eres La Oficial,David Santos,https://open.spotify.com/track/7LYWPZL216dyiN02mjefro,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,3sc9qeCcbKwYiiBspwVUzU,corridos tumbados,sierreno,unspecified
224,224,24,25,Time Warp,Little Nell,https://open.spotify.com/track/4WFeJTXNHIS2wURtwlAkhu,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,0LyfQWJT6nXafLPZqxe9Of,unspecified,unspecified,unspecified
225,225,25,26,Pull Up,LMB DG,https://open.spotify.com/track/6NwyHRfUVnUBUZW9W5McAZ,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,32dh4IR61XDw1XhDpD2Faw,unspecified,unspecified,unspecified
226,226,26,27,Gone Too Soon,Andrew Jannakos,https://open.spotify.com/track/07mnxqYqssab1EEBynCuQ4,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,6DAX5iORnv8nsZYYeZqket,unspecified,unspecified,unspecified
227,227,27,28,White Tee,CORPSE,https://open.spotify.com/track/3qdRwIwWa5nVZnNp43uYrx,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
228,228,28,29,Never Satisfied,CORPSE,https://open.spotify.com/track/04bEhujOxzNrXeideMtFuR,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
229,229,29,30,Demons and Monsters,347aidan,https://open.spotify.com/track/6pgSQuEY2hJhRkC4YpZfJQ,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,0bBz5bRBkExaej2HxtVfCw,sad rap,unspecified,unspecified
230,230,30,31,Daisy,Ashnikko,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,3PyJHH2wyfQK3WZrk9rpmP,alt z,electropop,escape room
231,231,31,32,Судно (Борис Рижий),Molchat Doma,https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,1nVq0hKIVReeaiB3xJgKf0,belarusian indie,russian post-punk,sovietwave
232,232,32,33,A Nightmare on My Street,DJ Jazzy Jeff & The Fresh Prince,https://open.spotify.com/track/2aRjuScpka878tUWOsLYpQ,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,1mG23iQeR29Ojhq89D5gbh,gangster rap,hip hop,old school hip hop
233,233,33,34,The Purple People Eater,Sheb Wooley,https://open.spotify.com/track/0WkZQPNC0c7yrsMX1arVAd,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,2dOTS74R4yPISc7AVU9QzD,comic,novelty,unspecified
234,234,34,35,I Put a Spell On You,Screamin' Jay Hawkins,https://open.spotify.com/track/3sLhMSePzxSrmxluIqeoAZ,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,3VBpsrUi2vV7Uj87ONHu7Z,blues,traditional blues,unspecified
235,235,35,36,Levitating (feat. DaBaby),Dua Lipa,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
236,236,36,37,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,64tJ2EAv1R6UaZqc4iOCyj,j-pop,japanese teen pop,unspecified
237,237,37,38,Fire for You,Cannons,https://open.spotify.com/track/4o0LyB69tylqDG6eTGhmig,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,7FtCyCJCJaxabYO7Uyda5B,vapor soul,unspecified,unspecified
238,238,38,39,At My Worst,Pink Sweat$,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,1W7FNibLa0O0b572tB2w7t,bedroom soul,pop,unspecified
239,239,39,40,Throat Baby (Go Baby),BRS Kash,https://open.spotify.com/track/31iqpzg1ZXLLgq0L5iIwLe,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,5jJjvmEwRr8epuGZq4eUUa,unspecified,unspecified,unspecified
240,240,40,41,Cigarette Ahegao,Penelope Scott,https://open.spotify.com/track/6UYJYgY8VRo6mKrhgTe1CF,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,3u6lPufHw4Oww6D88rv6sB,alt z,indie pop,modern indie pop
241,241,41,42,Sofia,Clairo,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,3l0CmX0FuQjFxr8SK7Vqag,bedroom pop,pop,unspecified
242,242,42,43,Make A Wish (Birthday Song),NCT U,https://open.spotify.com/track/6FdShjf7nA2cqEnpv1tIia,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,48eO052eSDcn8aTxiv6QaG,k-pop,k-pop boy group,unspecified
243,243,43,44,Everyday Is Like Halloween,Ministry,https://open.spotify.com/track/6qmY21MWIcAEPf9G80wKfb,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,1DXylZlWbVvlckNqwvjTEt,alternative metal,double drumming,industrial
244,244,44,45,Susurro Riddim,LASTMONDAY,https://open.spotify.com/track/1mGxiXPxKIuItW4D2eVgjI,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,7x3VJT4Tm32G8l0fquiayN,unspecified,unspecified,unspecified
245,245,45,46,Onna Come Up,Lil Eazzyy,https://open.spotify.com/track/3NxFTRr0692mbC5hD0nEZD,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,0rpUnzu4JIoRkKkGvdcm7b,chicago rap,unspecified,unspecified
246,246,46,47,Calling All the Monsters,China Anne McClain,https://open.spotify.com/track/0hnHoQbEQOL4YUZ4SO6xbe,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,6SvFyXN6qzhw95Bj4HoevV,disney,post-teen pop,social media pop
247,247,47,48,Halloween - Mix-O-Lydian 1981,Misfits,https://open.spotify.com/track/5QOvYYp7yRSY6LP7Vm48br,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,1cXi8ALPQCBHZbf0EgP4Ey,horror punk,new jersey hardcore,new jersey punk
248,248,48,49,Goosebumps,HVME,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,2o08sCWF5yyo2G4DCiT7T9,slap house,unspecified,unspecified
249,249,49,50,"Spooky, Scary Skeletons",Andrew Gold,https://open.spotify.com/track/23V08GxMeaZNSf8Gy6KF6t,viral-us-weekly-2020-11-05--2020-11-05.csv,November,45,Viral 50,2020-11-05,5fmvGUlMVgmnCn45f1he7d,soft rock,underground power pop,unspecified
250,250,0,1,Gdzie jest biały węgorz ? (Zejście),Cypis,https://open.spotify.com/track/4fNbS43X6yt4iWxLgRqwKa,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,20akE7sZUTpZSC78lPhqvt,unspecified,unspecified,unspecified
251,251,1,2,FDT,YG,https://open.spotify.com/track/6k0DJqW2v2e4809Z1zN0YU,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,0A0FS04o6zMoto8OKPsDwY,cali rap,gangster rap,hip hop
252,252,2,3,Oh No,Kreepa,https://open.spotify.com/track/4qBMiRsJjtm1WR4KyAQqrX,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,6XUob2lASlLLaavOTAw9Vb,viral rap,unspecified,unspecified
253,253,3,4,E-GIRLS ARE RUINING MY LIFE!,CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
254,254,4,5,Touch You,遠野高志,https://open.spotify.com/track/6qWEpnyU43Bcrx3vfbGuVm,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,01ACNPPnzgrwcqlbX6eo3x,unspecified,unspecified,unspecified
255,255,5,6,Die Very Rough,Mario Judah,https://open.spotify.com/track/1AyrLa7PkFQvt1A6XQY3ff,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,5HFSWl4JPwju06kHxukvTe,meme rap,unspecified,unspecified
256,256,6,7,Adderall (Corvette Corvette),Popp Hunna,https://open.spotify.com/track/3aAmQOxRPeKDL0HMWFA5qn,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,3fyhhXHbGVLuSHFk2SYx4I,philly rap,viral rap,unspecified
257,257,7,8,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,7arQA31aZVS8yS6zUveWzb,trap,unspecified,unspecified
258,258,8,9,Rät,Penelope Scott,https://open.spotify.com/track/25z6kpmIwkCUqk2IORrJ5v,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,3u6lPufHw4Oww6D88rv6sB,alt z,indie pop,modern indie pop
259,259,9,10,Fuck Donald Trump,Tamu,https://open.spotify.com/track/00aRveHhOMrCvozhPTKtQj,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,4adTIsK2RORXyuSIgtjmym,unspecified,unspecified,unspecified
260,260,10,11,Deep End,Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,6trIghKwHRUyxwvm66HLHH,indie r&b,unspecified,unspecified
261,261,11,12,moment,Vierre Cloud,https://open.spotify.com/track/2JKIYl8KaAMzOR1dIzEO5f,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,31ijgiurmIPTNojkYQXdnl,unspecified,unspecified,unspecified
262,262,12,13,HIT EM WHERE IT HURTS,PawPaw Rod,https://open.spotify.com/track/63e35wfL6GMUp0boIvNBhw,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,23KIrX6iPiVOkx60F4bjNq,indie r&b,unspecified,unspecified
263,263,13,14,Don't Worry (Clappers),Slimelife Shawty,https://open.spotify.com/track/5LRKPn8fgSZT5e4YHDWng3,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,09XX4vGibhdivyKlxP8MRf,atl trap,unspecified,unspecified
264,264,14,15,Drip Like ME,Kenndog,https://open.spotify.com/track/5lNsNowjCKqgafSWE7Ie2Z,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,2NLseG7xyv3fHY5U8AUntx,unspecified,unspecified,unspecified
265,265,15,16,FDT - Pt. 2,YG,https://open.spotify.com/track/6ZcCLhMqQEZEzsDhhS767O,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,0A0FS04o6zMoto8OKPsDwY,cali rap,gangster rap,hip hop
266,266,16,17,Took Her To The O,King Von,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,6QtgPSJPSzcnn7dPZ4VINp,chicago rap,unspecified,unspecified
267,267,17,18,Canceled,Larray,https://open.spotify.com/track/3VxOgQ9o1aKonFx4d5lPR3,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,0rQjJGZLXBq95OA3nSmDj9,social media pop,viral rap,unspecified
268,268,18,19,Trump Is Your President,Bryson Gray,https://open.spotify.com/track/3PdQfXbIuEjUoNlCy6JQCM,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,66pGC6EHiiLr7Ce6twM5bk,unspecified,unspecified,unspecified
269,269,19,20,No Eres La Oficial,David Santos,https://open.spotify.com/track/7LYWPZL216dyiN02mjefro,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,3sc9qeCcbKwYiiBspwVUzU,corridos tumbados,sierreno,unspecified
270,270,20,21,Producer Man,Lyn Lapid,https://open.spotify.com/track/5BArc3UpONi77FMkNT4LYU,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,4pfy05cNNTacuOQ6SiSu4v,unspecified,unspecified,unspecified
271,271,21,22,Dirt Road,Kidd G,https://open.spotify.com/track/3azaE9S4YBYOuKmZu2TZrV,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,5edcHuf8pWH3I00WTorajM,unspecified,unspecified,unspecified
272,272,22,23,Goosebumps,HVME,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,2o08sCWF5yyo2G4DCiT7T9,slap house,unspecified,unspecified
273,273,23,24,Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/0jdso14vaFnpRazMLEZovF,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,1uU7g3DNSbsu0QjSEqZtEd,australian hip hop,unspecified,unspecified
274,274,24,25,You’re Mines Still (feat. Drake),Yung Bleu,https://open.spotify.com/track/7E2C5rBLpCKwQlhJPVFBRS,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,3KNIG74xSTc3dj0TRy7pGX,alabama rap,pop r&b,trap
275,275,25,26,Papi Chulo,Octavian,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,5zfEatKLDdRkgbw6sdLBAQ,afroswing,london rap,uk alternative hip hop
276,276,26,27,Lonely (with benny blanco),Justin Bieber,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
277,277,27,28,Deep End - SIDEPIECE Remix,John Summit,https://open.spotify.com/track/5WNa0eaGNwQ1ZXTHVlULpd,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,7kNqXtgeIwFtelmRjWv205,deep groove house,deep house,edm
278,278,28,29,Miss YOU!,CORPSE,https://open.spotify.com/track/3pXVmZh293nWtqxildz9jf,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
279,279,29,30,Cigarette Ahegao,Penelope Scott,https://open.spotify.com/track/6UYJYgY8VRo6mKrhgTe1CF,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,3u6lPufHw4Oww6D88rv6sB,alt z,indie pop,modern indie pop
280,280,30,31,Cat Girls Are Ruining My Life!,CORPSE,https://open.spotify.com/track/4SPBwOTXgku4QvmRtMEGfW,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
281,281,31,32,Put Your Records On,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,7MPGCB854Qo4alYMOPkBka,bedroom pop,unspecified,unspecified
282,282,32,33,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,0WK3H9OErSn5zKOkOV5egm,trap,viral rap,unspecified
283,283,33,34,Fire for You,Cannons,https://open.spotify.com/track/4o0LyB69tylqDG6eTGhmig,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,7FtCyCJCJaxabYO7Uyda5B,vapor soul,unspecified,unspecified
284,284,34,35,Судно (Борис Рижий),Molchat Doma,https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,1nVq0hKIVReeaiB3xJgKf0,belarusian indie,russian post-punk,sovietwave
285,285,35,36,Trap Anthem,MC Virgins,https://open.spotify.com/track/0CJgUQ8UemK2htS73Ye5U8,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,3iNL7rw7fpmysjZvhB8vi7,meme rap,sad rap,unspecified
286,286,36,37,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,64tJ2EAv1R6UaZqc4iOCyj,j-pop,japanese teen pop,unspecified
287,287,37,38,At My Worst,Pink Sweat$,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,1W7FNibLa0O0b572tB2w7t,bedroom soul,pop,unspecified
288,288,38,39,Throat Baby (Go Baby),BRS Kash,https://open.spotify.com/track/31iqpzg1ZXLLgq0L5iIwLe,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,5jJjvmEwRr8epuGZq4eUUa,unspecified,unspecified,unspecified
289,289,39,40,White Tee,CORPSE,https://open.spotify.com/track/3qdRwIwWa5nVZnNp43uYrx,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,7yntSJ6uojO3z6GFUVwhAW,viral rap,unspecified,unspecified
290,290,40,41,BOO!,Championxiii,https://open.spotify.com/track/1eDyjPYw65g3wvQ7xJLF5c,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,0mYBT2Ek76Szd4MqbCgT5R,viral rap,unspecified,unspecified
291,291,41,42,Daisy,Ashnikko,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,3PyJHH2wyfQK3WZrk9rpmP,alt z,electropop,escape room
292,292,42,43,Sofia,Clairo,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,3l0CmX0FuQjFxr8SK7Vqag,bedroom pop,pop,unspecified
293,293,43,44,Crazy Story,Only The Family,https://open.spotify.com/track/5i0eJv1DzuyhaYnro4wTKg,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,3IaKn0ExWTMPqa0mscUYw3,chicago rap,rap,trap
294,294,44,45,Take Me Where Your Heart Is,Q,https://open.spotify.com/track/62kHSw6wBh4c6UemJCb5p6,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,22vqVhfPJab5kkU9txDGX3,alternative r&b,chill r&b,indie r&b
295,295,45,46,Levitating (feat. DaBaby),Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
296,296,46,47,Why Not?,LOONA,https://open.spotify.com/track/6yGQ86UppYULzTCxAWgwVN,viral-us-weekly-2020-11-12--2020-11-12.csv,November,46,Viral 50,2020-11-12,52zMTJCKluDlFwMQWmccY7,k-pop,k-pop girl group,unspecified
