,Position,Track Name,Artist,Streams,URL,Filename,Month,Date,Week Number,Type,Artist ID,Genre 1,Genre 2,Genre 3
1239,40,After Party,Don Toliver,3560256,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4Gso3d4CscCijv0lmajZWs,rap,trap,
1240,41,Rain On Me (with Ariana Grande),Lady Gaga,3514707,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1HY2Jd0NmPuamShAr6KMms,dance pop,pop,post-teen pop
1241,42,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3480241,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,2hlmm7s2ICUX0LVIhVFlZQ,atl hip hop,melodic rap,rap
1242,43,Circles,Post Malone,3472842,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
1243,44,Flex (feat. Juice WRLD),Polo G,3446504,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
1244,45,Can't Die,Juice WRLD,3418596,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
1245,46,Chicago Freestyle (feat. Giveon),Drake,3416766,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
1246,47,Intentions (feat. Quavo),Justin Bieber,3410146,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
1247,48,Screw Juice,Juice WRLD,3358832,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
1248,49,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3294589,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
1249,50,Walk Em Down (feat. Roddy Ricch),NLE Choppa,3278300,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,,
1250,51,Robbery,Juice WRLD,3196095,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
1251,52,Got It On Me,Pop Smoke,3146325,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
1252,53,Life Is Good (feat. Drake),Future,3139559,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
1253,54,I Want It,Juice WRLD,3127131,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
1254,55,Dior,Pop Smoke,2986635,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
1255,56,Before You Go,Lewis Capaldi,2977554,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,
1256,57,All Girls Are The Same,Juice WRLD,2862420,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
1257,58,Prospect (ft. Lil Baby),iann dior,2857989,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6ASri4ePR7RlsvIQgWPJpS,melodic rap,pop rap,
1258,59,Break My Heart,Dua Lipa,2839994,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
1259,60,Adore You,Harry Styles,2833016,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
1260,61,21,Polo G,2831452,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
1261,62,hot girl bummer,blackbear,2801077,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,2cFrymmkijnjDg9SS92EPM,electropop,pop,pop rap
1262,63,Stuck with U (with Justin Bieber),Ariana Grande,2795926,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,
1263,64,Someone You Loved,Lewis Capaldi,2729254,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,
1264,65,Be Kind (with Halsey),Marshmello,2699108,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,64KEffDW9EtZ1y2vBYgq8T,brostep,edm,pop
1265,66,Stunnin' (feat. Harm Franklin),Curtis Waters,2691347,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,2JbE7jUIGtpXSzytnyMg6U,unspecified,,
1266,67,goosebumps,Travis Scott,2683312,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
1267,68,Supalonely,BENEE,2673002,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
1268,69,Breaking Me,Topic,2664052,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0u6GtibW46tFX7koQ6uNJZ,dance pop,edm,german dance
1269,70,ROXANNE,Arizona Zervas,2658474,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
1270,71,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2617274,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
1271,72,Falling,Trevor Daniel,2575282,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
1272,73,Are You Bored Yet? (feat. Clairo),Wallows,2573497,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0NIPkIjTV8mB795yEIiPYL,indie pop,modern rock,pop
1273,74,ily (i love you baby) (feat. Emilee),Surf Mesa,2560286,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1lmU3giNF3CSbkVSQmLpHQ,tropical house,,
1274,75,HIGHEST IN THE ROOM,Travis Scott,2552565,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
1275,76,Ballin' (with Roddy Ricch),Mustard,2530675,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
1276,77,High Fashion (feat. Mustard),Roddy Ricch,2527955,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
1277,78,Don't Start Now,Dua Lipa,2488178,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
1278,79,Be Like That - feat. Swae Lee & Khalid,Kane Brown,2441300,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,3oSJ7TBVCWMDMiYjXNiCKE,contemporary country,country road,
1279,80,Say So,Doja Cat,2435651,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
1280,81,Heartless (feat. Morgan Wallen),Diplo,2359081,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,5fMUXHkw8R8eOP2RNVYEZX,bmore,dance pop,edm
1281,82,Emotionally Scarred,Lil Baby,2306352,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
1282,83,SICKO MODE,Travis Scott,2284239,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
1283,84,Godzilla (feat. Juice WRLD),Eminem,2275205,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,hip hop,rap
1284,85,Whiskey Glasses,Morgan Wallen,2265226,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
1285,86,Dance Monkey,Tones And I,2262191,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,2NjfBq1NflQcKSeiDooVjY,australian pop,pop,
1286,87,BOP,DaBaby,2261889,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
1287,88,The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi,2234880,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0fA0VVWsXO9YnASrzqfmYu,hip hop,ohio hip hop,rap
1288,89,Jocelyn Flores,XXXTENTACION,2228207,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
1289,90,Girls in the Hood,Megan Thee Stallion,2221339,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
1290,91,Party Girl (Remix),StaySolidRocky,2209906,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1XLWox9w1Yvbodui0SRhUQ,melodic rap,,
1291,92,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,2182240,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,3hcs9uc56yIGFCSy9leWe7,chicago drill,chicago rap,drill
1292,93,How You Like That,BLACKPINK,2115901,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,41MozSoPIsD1dJM0CLPjZF,k-pop,k-pop girl group,
1293,94,GOOBA,6ix9ine,2096729,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,7gZfnEnfiaHzxARJ2LeXrf,emo rap,,
1294,95,Chasin' You,Morgan Wallen,2095301,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
1295,96,Tap In,Saweetie,2094838,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6cK3NBO6uP7hh0oyuVELFl,cali rap,dance pop,pop
1296,97,SAD!,XXXTENTACION,2041491,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
1297,98,TELL ME WHY,The Kid LAROI,2031436,https://open.spotify.com/track/27BBfeJZBFlZ60Sgx7iOgL,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,,
1298,99,everything i wanted,Billie Eilish,1983372,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
1299,100,Aim For The Moon (feat. Quavo),Pop Smoke,1982391,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
1300,101,If the World Was Ending - feat. Julia Michaels,JP Saxe,1962229,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
1301,102,Myron,Lil Uzi Vert,1960330,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
1302,103,SLOW DANCING IN THE DARK,Joji,1945413,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,3MZsBdqDrRTJihTHQrO6Dq,alternative r&b,viral pop,
1303,104,Mariposa,Peach Tree Rascals,1928255,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0imE3buPhAowREqCrr4CYe,alternative r&b,chill r&b,indie r&b
1304,105,PTSD,G Herbo,1923724,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,5QdEbQJ3ylBnc3gsIASAT5,chicago drill,chicago rap,drill
1305,106,MIDDLE CHILD,J. Cole,1908159,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
1306,107,Play Date,Melanie Martinez,1898277,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,63yrD80RY3RNEM2YDpUpO8,alt z,dance pop,electropop
1307,108,Ransom,Lil Tecca,1895475,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
1308,109,More Than My Hometown,Morgan Wallen,1885008,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
1309,110,In Your Eyes,The Weeknd,1874335,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
1310,111,Shotta Flow 5,NLE Choppa,1864774,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,,
1311,112,Dame Tu Calor,Eslabon Armado,1862262,https://open.spotify.com/track/4tKEWCeBSeiSJVB9ZURgUz,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0XeEobZplHxzM9QzFQWLiR,corridos tumbados,nuevo regional mexicano,sierreno
1312,113,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1859743,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
1313,114,Die From A Broken Heart,Maddie & Tae,1854039,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,34bhyY8jfKez7uKakMfy4y,alt z,contemporary country,country
1314,115,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1850789,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
1315,116,Mood Swings (feat. Lil Tjay),Pop Smoke,1850629,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
1316,117,Money In The Grave (Drake ft. Rick Ross),Drake,1845748,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
1317,118,Something Special,Pop Smoke,1841607,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
1318,119,rockstar (feat. 21 Savage),Post Malone,1841182,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
1319,120,lovely (with Khalid),Billie Eilish,1834002,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
1320,121,Tongue Tied,Grouplove,1822542,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,3kVUvbeRdcrqQ3oHk5hPdx,indie pop,indie rock,indietronica
1321,122,Magic In The Hamptons (feat. Lil Yachty),Social House,1821321,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,5UjifI1TYefXWn9GdqDOHl,pop rap,,
1322,123,Beautiful Crazy,Luke Combs,1818224,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,718COspgdWOnwOFpJHRZHS,contemporary country,,
1323,124,Heather,Conan Gray,1814523,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
1324,125,MAMACITA,Black Eyed Peas,1809186,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1yxSLGMDHlW21z4YXirZDS,dance pop,pop,pop rap
1325,126,Wow.,Post Malone,1800759,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
1326,127,Armed And Dangerous,Juice WRLD,1799635,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
1327,128,That Way - Bonus Track,Lil Uzi Vert,1797792,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
1328,129,Electric Love,BØRNS,1786256,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1KP6TWI40m7p3QBTU6u2xo,electropop,modern alternative rock,modern rock
1329,130,No Guidance (feat. Drake),Chris Brown,1780912,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
1330,131,XO Tour Llif3,Lil Uzi Vert,1774854,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
1331,132,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1772979,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,1VPmR4DJC1PlOtd0IADAO0,dark trap,new orleans rap,underground hip hop
1332,133,Truth Hurts,Lizzo,1764319,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,56oDRnqbIiwx4mymNEv7dS,dance pop,escape room,minnesota hip hop
1333,134,TKN (feat. Travis Scott),ROSALÍA,1761209,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,,
1334,135,bad guy,Billie Eilish,1757109,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
1335,136,OUT WEST (feat. Young Thug),JACKBOYS,1754599,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,7A8S43ryYdbWpJKeHRZRcq,rap,trap,
1336,137,Suge,DaBaby,1751720,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
1337,138,Turks (with Gunna & ft. Travis Scott),NAV,1747692,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,7rkW85dBwwrJtlHRDkJDAC,canadian hip hop,hip hop,melodic rap
1338,139,Lose Somebody,Kygo,1747021,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,23fqKkggKUBHNkbKtXEls4,edm,pop,pop dance
1339,140,Deep End Freestyle,Sleepy Hallow,1745116,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,regional-us-weekly-2020-07-17--2020-07-24.csv,July,2020-07-17,29,Top 200,6EPlBSH2RSiettczlz7ihV,brooklyn drill,nyc rap,
