,Position,Track Name,Artist,URL,Filename,Unnamed: 0,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
182,33,Brightest Lights,Lane 8,https://open.spotify.com/track/49jWS1fz7QZQa4mBIqB0mu,jan_viral_50.csv,32.0,January,,Viral 50,,27gtK7m9vYwCyJ04zz0kIb,gauze pop,progressive house,tropical house
183,34,Adore You,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,jan_viral_50.csv,33.0,January,,Viral 50,,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
184,35,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,jan_viral_50.csv,34.0,January,,Viral 50,,790FomKkXshlbRYZFtlgla,latin,reggaeton,reggaeton colombiano
185,36,Sigues Con El,Dímelo Flow,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,jan_viral_50.csv,35.0,January,,Viral 50,,3fZk3Gm5dN5v5yfYMQ04Bx,latin,reggaeton,reggaeton flow
186,37,Psycho,Red Velvet,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,jan_viral_50.csv,36.0,January,,Viral 50,,1z4g3DjTBBZKhvAroFlhOM,k-pop,k-pop girl group,
187,38,Colors,Black Pumas,https://open.spotify.com/track/6vaSStNN5NX4nJ4QbRY3S0,jan_viral_50.csv,37.0,January,,Viral 50,,6eU0jV2eEZ8XTM7EmlguK6,retro soul,,
188,39,"I Think I Kinda, You Know - Duet",Olivia Rodrigo,https://open.spotify.com/track/2UVrIJBJVRPN9UgzShCJ5c,jan_viral_50.csv,38.0,January,,Viral 50,,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
189,40,Don't Start Now,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,jan_viral_50.csv,39.0,January,,Viral 50,,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
190,41,Way Maker - Live,Leeland,https://open.spotify.com/track/40ozK0lCJ0EQzVGWsCNUhk,jan_viral_50.csv,40.0,January,,Viral 50,,6j1fmLreVuAay7k6Gudfa2,anthem worship,ccm,christian alternative rock
191,42,ORANGE SODA,Baby Keem,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,jan_viral_50.csv,41.0,January,,Viral 50,,5SXuuuRpukkTvsLuUknva1,hip hop,rap,trap
192,43,stupid,Tate McRae,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,jan_viral_50.csv,42.0,January,,Viral 50,,45dkTj5sMRSjrmBSBeiHym,alt z,dance pop,electropop
193,44,All Me (feat. Keyshia Cole),Kehlani,https://open.spotify.com/track/3ucRKbRlikYHyoI17gfR0c,jan_viral_50.csv,43.0,January,,Viral 50,,0cGUm45nv7Z6M6qdXYQGTX,dance pop,pop,pop rap
194,45,My Oh My (feat. DaBaby),Camila Cabello,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,jan_viral_50.csv,44.0,January,,Viral 50,,4nDoRrQiYLoBzwC5BhVJzF,dance pop,electropop,pop
195,46,Maniac,Conan Gray,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,jan_viral_50.csv,45.0,January,,Viral 50,,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
196,47,Ballin' (with Roddy Ricch),Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,jan_viral_50.csv,46.0,January,,Viral 50,,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
197,48,The Mop,TisaKorean,https://open.spotify.com/track/3osCREknZZMgitJFD4lECG,jan_viral_50.csv,47.0,January,,Viral 50,,6lEhBhAv6HOopjXssi09cq,houston rap,viral rap,
198,49,Y U Gotta B Like That,Audrey Mika,https://open.spotify.com/track/45StvejYUdIsyUwqdZ7iJM,jan_viral_50.csv,48.0,January,,Viral 50,,3JDG63cSaK3xgDnB2H55Xp,alt z,chill r&b,
199,50,Glitter,BENEE,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,jan_viral_50.csv,49.0,January,,Viral 50,,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
0,1,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
1,2,Blueberry faygo,Yung Anime,https://open.spotify.com/track/4ADzhwPWMQaTXNnEP8gXnQ,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,4Ywiqc8KxAECFoOWWAYry4,,,
2,3,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,16Nc36xAtNyQ7BMBcDsaLv,cali rap,,
3,4,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
4,5,BOYFREN,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
5,6,No Idea,Don Toliver,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
6,7,THOT!,TOKYO’S REVENGE,https://open.spotify.com/track/2St8HeG23Nzp4NYaWTNtuM,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1YWJ1WjMkBCB1X3QOJ1Wdn,social media pop,,
7,8,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
8,9,"Wondering - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/6GfTYfb5eBLN1p1ByOsPmi,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1Bl6wpkWCQ4KVgnASpvzzA,boy band,hip hop,rap
9,10,Adore You,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,24zj84GShUIcBQYq6VpOYW,atl trap,memphis hip hop,trap
10,11,Suicidal,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
11,12,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
12,13,Texas Sun,Khruangbin,https://open.spotify.com/track/3k5oLgungD1dSOGLqQdIQw,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,4Gso3d4CscCijv0lmajZWs,rap,trap,
13,14,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,0JDVDA5aG4Y2wXylqghzC6,modern indie pop,,
14,15,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,5LHRHt1k9lMyONurDHEdrp,dance pop,hip hop,pop rap
15,16,ROXANNE,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,0Wkm45quqfx3NepJpXDvwE,art pop,,
16,17,My Oh My (feat. DaBaby),Camila Cabello,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
17,18,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1UTPBmNbXNTittyMJrNkvw,contemporary country,country,country road
18,19,The Mandalorian,Ludwig Goransson,https://open.spotify.com/track/6tJFtthY0rI1x06qb8NjK0,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
19,20,In The Party,Flo Milli,https://open.spotify.com/track/2JF8KwK1hH7MWxKcFdTlcg,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,3bmFPbLMiLxtR9tFrTcKcP,new wave pop,,
20,21,Maniac,Conan Gray,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
21,22,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1YWJ1WjMkBCB1X3QOJ1Wdn,social media pop,,
22,23,"I Think I Kinda, You Know - Duet",Olivia Rodrigo,https://open.spotify.com/track/2UVrIJBJVRPN9UgzShCJ5c,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,61lrTfBVPrE3DOTu9MGmhQ,,,
23,24,B*tch From Da Souf (Remix),Mulatto,https://open.spotify.com/track/2zUbimuKNWDMCwbqNauLWV,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
24,25,Watermelon Sugar,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
25,26,SUGAR,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,2jHp7gQArCQrlMvdrIVFCg,alt z,indie cafe pop,pop
26,27,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
27,28,10%,KAYTRANADA,https://open.spotify.com/track/41SwdQIX8Hy2u6fuEDgvWr,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,0gSAxSvAApQc71cTpoXDFu,canadian contemporary country,contemporary country,country pop
28,29,The Mop,TisaKorean,https://open.spotify.com/track/3osCREknZZMgitJFD4lECG,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,2mVVjNmdjXZZDvhgQWiakk,neo-psychedelic,,
29,30,Don't Start Now,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
30,31,Heart On Ice,Rod Wave,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
31,32,ORANGE SODA,Baby Keem,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,4TshyQDihSYXSWqvclXl3I,contemporary country,country,country pop
32,33,Peta (feat. Meek Mill),Roddy Ricch,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,27gtK7m9vYwCyJ04zz0kIb,gauze pop,progressive house,tropical house
33,34,Dance Monkey,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
34,35,Let Me Know (I Wonder Why Freestyle),Juice WRLD,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,790FomKkXshlbRYZFtlgla,latin,reggaeton,reggaeton colombiano
35,36,everything i wanted,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,3fZk3Gm5dN5v5yfYMQ04Bx,latin,reggaeton,reggaeton flow
36,37,Ayy Macarena,Tyga,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1z4g3DjTBBZKhvAroFlhOM,k-pop,k-pop girl group,
37,38,Yellow Hearts,Ant Saunders,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,6eU0jV2eEZ8XTM7EmlguK6,retro soul,,
38,39,Popular Monster,Falling In Reverse,https://open.spotify.com/track/4GssB27iJeqmfGxS94Tfij,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
39,40,Ballin' (with Roddy Ricch),Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
40,41,Birthday Suit,Cosmo Sheldrake,https://open.spotify.com/track/5feuWfAXA4rEKH9pXCjOV2,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,6j1fmLreVuAay7k6Gudfa2,anthem worship,ccm,christian alternative rock
41,42,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,5SXuuuRpukkTvsLuUknva1,hip hop,rap,trap
42,43,We Are Not the Same,Young Roc,https://open.spotify.com/track/0ThoRrB0xQHnBRcosHoYFW,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,45dkTj5sMRSjrmBSBeiHym,alt z,dance pop,electropop
43,44,Y U Gotta B Like That,Audrey Mika,https://open.spotify.com/track/45StvejYUdIsyUwqdZ7iJM,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,0cGUm45nv7Z6M6qdXYQGTX,dance pop,pop,pop rap
44,45,BOP,DaBaby,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,4nDoRrQiYLoBzwC5BhVJzF,dance pop,electropop,pop
45,46,"Hey Boy, Hey Girl",Upchurch,https://open.spotify.com/track/47f6eZgviwSZciXGv2iWYg,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
46,47,stupid,Tate McRae,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
47,48,More Hearts Than Mine,Ingrid Andress,https://open.spotify.com/track/0LcspVKJxhEQQSvVMiTPWz,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,6lEhBhAv6HOopjXssi09cq,houston rap,viral rap,
48,49,Bacc Seat (feat. Ty Dolla $ign),Roddy Ricch,https://open.spotify.com/track/6In6SkveIw26thdYRhHTVX,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,3JDG63cSaK3xgDnB2H55Xp,alt z,chill r&b,
49,50,RITMO (Bad Boys For Life),Black Eyed Peas,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,viral-us-weekly-2020-01-02--2020-01-02.csv,,January,1,Viral 50,2020-01-02,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
0,1,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
1,2,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,4Ywiqc8KxAECFoOWWAYry4,,,
2,3,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,16Nc36xAtNyQ7BMBcDsaLv,cali rap,,
3,4,Kraazy,Likybo,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
4,5,Break My Stride,Matthew Wilder,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
5,6,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1McMsnEElThX1knmY4oliG,pop,post-teen pop,
6,7,Opaul,Freddie Dredd,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1YWJ1WjMkBCB1X3QOJ1Wdn,social media pop,,
7,8,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
8,9,Nobody But You (Duet with Gwen Stefani),Blake Shelton,https://open.spotify.com/track/5M8goiFYynmNxhueYW6grR,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1Bl6wpkWCQ4KVgnASpvzzA,boy band,hip hop,rap
9,10,OUT WEST (feat. Young Thug),JACKBOYS,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,24zj84GShUIcBQYq6VpOYW,atl trap,memphis hip hop,trap
10,11,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
11,12,Just the Way,Parmalee,https://open.spotify.com/track/5PAvFGse5jjDH9ke8Mae7D,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
12,13,SUGAR,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,4Gso3d4CscCijv0lmajZWs,rap,trap,
13,14,Suicidal,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,0JDVDA5aG4Y2wXylqghzC6,modern indie pop,,
14,15,"Wondering - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/6GfTYfb5eBLN1p1ByOsPmi,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,5LHRHt1k9lMyONurDHEdrp,dance pop,hip hop,pop rap
15,16,Something For Your M.I.N.D.,Superorganism,https://open.spotify.com/track/4rCKRVJZKVysScn2piDuOT,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,0Wkm45quqfx3NepJpXDvwE,art pop,,
16,17,Crunk Ain't Dead,Duke Deuce,https://open.spotify.com/track/4RsTfAuTiUyL7GKGPiNC0w,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
17,18,When There Was Me and You,Joshua Bassett,https://open.spotify.com/track/0vS9Gkt1dAT2PBBiaPqcA4,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1UTPBmNbXNTittyMJrNkvw,contemporary country,country,country road
18,19,Finally // beautiful stranger,Halsey,https://open.spotify.com/track/42SOtYBdnfj9zEdZSlAq5k,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
19,20,Colors,Black Pumas,https://open.spotify.com/track/6vaSStNN5NX4nJ4QbRY3S0,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,3bmFPbLMiLxtR9tFrTcKcP,new wave pop,,
20,21,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
21,22,What Dreams Are Made Of,Evann McIntosh,https://open.spotify.com/track/6o7cIyzsfSmcMEuQZQINGH,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1YWJ1WjMkBCB1X3QOJ1Wdn,social media pop,,
22,23,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,61lrTfBVPrE3DOTu9MGmhQ,,,
23,24,Texas Sun,Khruangbin,https://open.spotify.com/track/3k5oLgungD1dSOGLqQdIQw,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
24,25,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
25,26,No Idea,Don Toliver,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,2jHp7gQArCQrlMvdrIVFCg,alt z,indie cafe pop,pop
26,27,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
27,28,Ayy Macarena,Tyga,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,0gSAxSvAApQc71cTpoXDFu,canadian contemporary country,contemporary country,country pop
28,29,FML,Arizona Zervas,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,2mVVjNmdjXZZDvhgQWiakk,neo-psychedelic,,
29,30,Let Her Go,The Kid LAROI,https://open.spotify.com/track/0c6SqvH32BMgbEFvpHc2gs,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
30,31,"Born to Be Brave - From ""High School Musical: The Musical: The Series""",Cast of High School Musical: The Musical: The Series,https://open.spotify.com/track/68Q2XfjYwOTdIlLhnfeXib,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
31,32,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,4TshyQDihSYXSWqvclXl3I,contemporary country,country,country pop
32,33,THOT!,TOKYO’S REVENGE,https://open.spotify.com/track/2St8HeG23Nzp4NYaWTNtuM,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,27gtK7m9vYwCyJ04zz0kIb,gauze pop,progressive house,tropical house
33,34,stupid,Tate McRae,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
34,35,ROXANNE,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,790FomKkXshlbRYZFtlgla,latin,reggaeton,reggaeton colombiano
35,36,PINOCCHIO,Ron Suno,https://open.spotify.com/track/5GO45r4u84nc3QvdoVw4YP,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,3fZk3Gm5dN5v5yfYMQ04Bx,latin,reggaeton,reggaeton flow
36,37,Sigues Con El,Dímelo Flow,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,1z4g3DjTBBZKhvAroFlhOM,k-pop,k-pop girl group,
37,38,Holy Water,We The Kingdom,https://open.spotify.com/track/1xI9KSGNJB2eka8FMvovvi,viral-us-weekly-2020-01-23--2020-01-23.csv,,January,4,Viral 50,2020-01-23,6eU0jV2eEZ8XTM7EmlguK6,retro soul,,
