,Unnamed: 0,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
110,110,111,One Man Band,Old Dominion,2153703,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6y8XlgIV8BLlIg1tT1R10i,contemporary country,country,country road
111,111,112,Cash Shit (feat. DaBaby),Megan Thee Stallion,2138913,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
112,112,113,I Fall Apart,Post Malone,2132837,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
113,113,114,Heart On Ice,Rod Wave,2127729,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,45TgXXqMDdF8BkjA83OM7z,florida rap,,
114,114,115,I Don't Care (with Justin Bieber),Ed Sheeran,2127256,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6eUKZXaKkcviH0Ku9w2n3V,pop,uk pop,
115,115,116,Better Now,Post Malone,2120560,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
116,116,117,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2090569,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,56oDRnqbIiwx4mymNEv7dS,dance pop,escape room,minnesota hip hop
117,117,118,Jocelyn Flores,XXXTENTACION,2079614,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
118,118,119,Hop Off A Jet (feat. Travis Scott),Young Thug,2069663,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,50co4Is1HCEo8bhOyUWKpn,atl hip hop,atl trap,gangster rap
119,119,120,Sucker,Jonas Brothers,2062198,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,7gOdHgIoIKoe4i9Tta6qdD,boy band,dance pop,pop
120,120,121,Immortal,21 Savage,2060196,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,1URnnhqYAYcrqrcwql10ft,atl hip hop,rap,trap
121,121,122,Somebody,Internet Money,2050934,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6MPCFvOQv5cIGfw3jODMF0,pop rap,rap,trap
122,122,123,Old Town Road - Remix,Lil Nas X,2047952,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,7jVv8c5Fj3E9VhNjxT4snq,country rap,lgbtq+ hip hop,pop rap
123,123,124,Armed And Dangerous,Juice WRLD,2038884,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
124,124,125,Happier,Marshmello,2020294,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,64KEffDW9EtZ1y2vBYgq8T,brostep,edm,pop
125,125,126,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2014407,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6eUKZXaKkcviH0Ku9w2n3V,pop,uk pop,
126,126,127,Sanguine Paradise,Lil Uzi Vert,1994385,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
127,127,128,Mean It,Lauv,1964965,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5JZ7CnR6gTvEMKX4g70Amv,electropop,pop,post-teen pop
128,128,129,Ransom (with Juice WRLD) - Remix,Lil Tecca,1961745,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
129,129,130,One Thing Right,Marshmello,1961556,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,64KEffDW9EtZ1y2vBYgq8T,brostep,edm,pop
130,130,131,Lean Wit Me,Juice WRLD,1937592,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
131,131,132,It's You,Ali Gatie,1934314,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4rTv3Ejc7hKMtmoBOK1B4T,canadian hip hop,pop,
132,132,133,ocean eyes,Billie Eilish,1933838,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
133,133,134,Without Me,Halsey,1929725,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,26VFTg2z8YR0cCuwLzESi2,dance pop,electropop,etherpop
134,134,135,XO Tour Llif3,Lil Uzi Vert,1895957,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
135,135,136,goosebumps,Travis Scott,1894675,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,
136,136,137,Eastside (with Halsey & Khalid),benny blanco,1888969,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5CiGnKThu5ctn9pBxv7DGa,electropop,pop,pop rap
137,137,138,UP THE SMOKE (with Offset),Stunna 4 Vegas,1887998,https://open.spotify.com/track/09TZsMHXEtQkdmMJZPLKup,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,44IvvHRk2XF243QLA2VOa8,southern hip hop,trap,viral rap
138,138,139,Panini - DaBaby Remix,Lil Nas X,1880826,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,7jVv8c5Fj3E9VhNjxT4snq,country rap,lgbtq+ hip hop,pop rap
139,139,140,Hot Shower,Chance the Rapper,1866354,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,1anyVhU62p31KFi8MEzkbf,chicago rap,conscious hip hop,hip hop
140,140,141,Speechless,Dan + Shay,1857357,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
141,141,142,BEST ON EARTH (feat. BIA) - Bonus,Russ,1830709,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,1z7b1Pr1rSlvWRzsW3HOrS,hawaiian hip hop,pop rap,rap
142,142,143,Look At Her Now,Selena Gomez,1830560,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,0C8ZW7ezQVs4URX5aX7Kqx,dance pop,pop,post-teen pop
143,143,144,"thank u, next",Ariana Grande,1828075,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,
144,144,145,Beautiful Crazy,Luke Combs,1808229,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,718COspgdWOnwOFpJHRZHS,contemporary country,,
145,145,146,Love Me More,Trippie Redd,1806170,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,rap,trap
146,146,147,Pure Water (with Migos),Mustard,1798911,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
147,147,148,Better,Khalid,1796037,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
148,148,149,Moonlight,XXXTENTACION,1793977,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
149,149,150,Did It Again,Lil Tecca,1774350,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
150,150,151,Fuck Love (feat. Trippie Redd),XXXTENTACION,1773677,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,
151,151,152,You Need To Calm Down,Taylor Swift,1770274,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,06HL4z0CvFAxyc27GXpf02,pop,post-teen pop,
152,152,153,How I Move (feat. Lil Baby),Flipp Dinero,1765285,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,2HUwZ0kumzCSlhFcjFZfpp,melodic rap,pop rap,rap
153,153,154,The Less I Know The Better,Tame Impala,1761497,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5INjqkS1o8h1imAzPqGZBb,australian psych,neo-psychedelic,
154,154,155,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,1754671,https://open.spotify.com/track/5BJMeoCXXgbRAWfp6fTulr,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,,
155,155,156,bury a friend,Billie Eilish,1754439,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
156,156,157,Bad Bad Bad (feat. Lil Baby),Young Thug,1750891,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,50co4Is1HCEo8bhOyUWKpn,atl hip hop,atl trap,gangster rap
157,157,158,Envy Me,Calboy,1738168,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,0HkcYmcjrBR3SCw9Ld5VZk,chicago rap,melodic rap,rap
158,158,159,Slide,H.E.R.,1727758,https://open.spotify.com/track/2rTnVB1bvwxHtaIl4uVu7f,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,3Y7RZ31TRPVadSFVy1o8os,alternative r&b,dance pop,pop
159,159,160,Faucet Failure,Ski Mask The Slump God,1725406,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,2rhFzFmezpnW82MNqEKVry,miami hip hop,rap,underground hip hop
160,160,161,Millions,Young Thug,1712574,https://open.spotify.com/track/43YQDj1KOPMFAUcTEPKy4p,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,50co4Is1HCEo8bhOyUWKpn,atl hip hop,atl trap,gangster rap
161,161,162,GATTI,JACKBOYS,1710996,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,7A8S43ryYdbWpJKeHRZRcq,rap,trap,
162,162,163,Good as Hell,Lizzo,1703493,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,56oDRnqbIiwx4mymNEv7dS,dance pop,escape room,minnesota hip hop
163,163,164,Famous Hoes,NLE Choppa,1702982,https://open.spotify.com/track/35Xf2ABjPzUXKz19akd7Jj,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,,
164,164,165,Graduation (with Juice WRLD),benny blanco,1701543,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5CiGnKThu5ctn9pBxv7DGa,electropop,pop,pop rap
165,165,166,High Hopes,Panic! At The Disco,1679097,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,20JZFwl6HVl6yg8a4H3ZqK,baroque pop,emo,modern rock
166,166,167,Best Part (feat. Daniel Caesar),H.E.R.,1677395,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,3Y7RZ31TRPVadSFVy1o8os,alternative r&b,dance pop,pop
167,167,168,Yes Indeed,Lil Baby,1673212,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
168,168,169,LA CANCIÓN,J Balvin,1672707,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,1vyhD5VmyZ7KMfW5gqLgo5,latin,reggaeton,reggaeton colombiano
169,169,170,Cherry,Harry Styles,1671575,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
170,170,171,Whiskey Glasses,Morgan Wallen,1667730,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,,
171,171,172,Callaita,Bad Bunny,1664198,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
172,172,173,Nice To Meet Ya,Niall Horan,1662491,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,1Hsdzj7Dlq2I7tHP7501T4,dance pop,pop,post-teen pop
173,173,174,Golden,Harry Styles,1662339,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,
174,174,175,i love you,Billie Eilish,1659022,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
175,175,176,I Like Me Better,Lauv,1655038,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5JZ7CnR6gTvEMKX4g70Amv,electropop,pop,post-teen pop
176,176,177,HUMBLE.,Kendrick Lamar,1652721,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop,hip hop,rap
177,177,178,Noticed,Lil Mosey,1644937,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
178,178,179,Dancing With A Stranger (with Normani),Sam Smith,1636721,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,2wY79sveU1sp5g7SokKOiI,dance pop,pop,post-teen pop
179,179,180,Congratulations,Post Malone,1629193,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
180,180,181,a lot,21 Savage,1623125,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,1URnnhqYAYcrqrcwql10ft,atl hip hop,rap,trap
181,181,182,My Type,Saweetie,1615307,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6cK3NBO6uP7hh0oyuVELFl,cali rap,dance pop,pop
182,182,183,Tequila,Dan + Shay,1597512,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
183,183,184,I.F.L.Y.,Bazzi,1592721,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4GvEc3ANtPPjt1ZJllr5Zl,dance pop,electropop,pop
184,184,185,God's Plan,Drake,1590238,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
185,185,186,Ayy Macarena,Tyga,1588417,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5LHRHt1k9lMyONurDHEdrp,dance pop,hip hop,pop rap
186,186,187,No Role Modelz,J. Cole,1581125,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
187,187,188,Chanel,Frank Ocean,1578678,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,2h93pZq0e7k5yf4dywlkpM,alternative r&b,hip hop,lgbtq+ hip hop
188,188,189,Saint-Tropez,Post Malone,1573863,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
189,189,190,wish you were gay,Billie Eilish,1567567,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,
190,190,191,20 Min,Lil Uzi Vert,1565590,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
191,191,192,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,1565352,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
192,192,193,Follow God,Kanye West,1559592,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5K4W6rqBFWDnAN6FQUkS6x,chicago rap,rap,
193,193,194,Never Seen the Rain,Tones And I,1556276,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,2NjfBq1NflQcKSeiDooVjY,australian pop,pop,
194,194,195,Hollywood's Bleeding,Post Malone,1556013,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
195,195,196,I,Lil Skies,1547924,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,7d3WFRME3vBY2cgoP38RDo,melodic rap,pop rap,rap
196,196,197,Love Me,Lil Tecca,1542802,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
197,197,198,Young Dumb & Broke,Khalid,1542419,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
198,198,199,Youngblood,5 Seconds of Summer,1541047,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,5Rl15oVamLq7FbSb0NNBNy,boy band,dance pop,electropop
199,199,200,LOYAL (feat. Drake),PARTYNEXTDOOR,1536996,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS,regional-us-weekly-2020-01-03--2020-01-10.csv,January,1,Top 200,2020-01-03,2HPaUgqeutzr3jx5a9WyDV,pop,pop rap,r&b
200,0,1,The Box,Roddy Ricch,24966901,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
201,1,2,Life Is Good (feat. Drake),Future,19857892,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
202,2,3,Good News,Mac Miller,10602587,https://open.spotify.com/track/3ClBKQkKoaUQ6UOhe2xlJK,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4LLpKhyESsyAXpc4laK94U,hip hop,pittsburgh rap,rap
203,3,4,ROXANNE,Arizona Zervas,9694099,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,
204,4,5,BOP,DaBaby,8702093,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,
205,5,6,Yummy,Justin Bieber,8000710,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
206,6,7,Circles,Post Malone,7859515,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
207,7,8,Falling,Trevor Daniel,7278775,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
208,8,9,Futsal Shuffle 2020,Lil Uzi Vert,7237819,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
209,9,10,Suicidal,YNW Melly,7153726,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,
210,10,11,Bandit (with YoungBoy Never Broke Again),Juice WRLD,7129959,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-01-10--2020-01-17.csv,January,2,Top 200,2020-01-10,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,
